chr	start	end	ATAC	CTCF	REST	EP300
chr4	55636200	55636400	B	B	U	U
chr4	55827600	55827800	B	B	U	U
chr4	55867200	55867400	B	B	U	U
chr4	56301600	56301800	B	B	B	U
chr4	56627000	56627200	U	B	U	U
chr4	56627200	56627400	U	B	U	U
chr4	56799600	56799800	B	B	U	U
chr4	56799800	56800000	B	B	U	U
chr4	56800200	56800400	B	B	B	U
chr4	56836600	56836800	B	B	U	U
chr4	56977600	56977800	B	B	U	U
chr4	57164000	57164200	B	B	B	U
chr4	64159000	64159200	U	B	U	U
chr4	64585000	64585200	U	B	U	U
chr4	64585200	64585400	U	B	U	U
chr4	67327400	67327600	B	B	B	U
chr4	67715000	67715200	B	B	U	U
chr4	67910400	67910600	U	B	U	U
chr4	70688200	70688400	B	B	B	B
chr4	71010200	71010400	B	B	U	U
chr4	71553800	71554000	U	B	U	U
chr4	71732800	71733000	U	B	B	U
chr4	72553600	72553800	B	B	B	B
chr4	73019400	73019600	U	B	B	U
chr4	73019600	73019800	U	B	B	U
chr4	73021800	73022000	B	B	U	U
chr4	73308200	73308400	B	B	U	U
chr4	73311600	73311800	U	B	U	U
chr4	73593800	73594000	U	B	B	U
chr4	73615600	73615800	U	B	U	U
chr4	74536800	74537000	U	B	U	U
chr4	74675600	74675800	B	B	B	U
chr4	75573600	75573800	B	B	B	U
chr4	75916000	75916200	B	B	U	U
chr4	76037000	76037200	B	B	U	U
chr4	76180000	76180200	B	B	B	U
chr4	76627200	76627400	U	B	U	U
chr4	76748600	76748800	U	B	B	U
chr4	76984200	76984400	B	B	U	U
chr4	76984400	76984600	B	B	U	U
chr4	77047000	77047200	B	B	U	U
chr4	77158400	77158600	B	B	B	U
chr4	77203800	77204000	B	B	B	U
chr4	77240600	77240800	B	B	B	U
chr4	77433600	77433800	U	B	U	U
chr4	77600800	77601000	U	B	U	U
chr4	77618800	77619000	B	B	U	U
chr4	77959600	77959800	B	B	B	U
chr4	78059600	78059800	B	B	B	U
chr4	78059800	78060000	B	B	B	U
chr4	78171600	78171800	B	B	U	U
chr4	78957200	78957400	B	B	U	U
chr4	79576600	79576800	B	B	B	U
chr4	80336600	80336800	B	B	B	U
chr4	81070000	81070200	B	B	B	U
chr4	81919800	81920000	U	B	U	U
chr4	82285400	82285600	B	B	U	U
chr4	82842600	82842800	B	B	U	U
chr4	82842800	82843000	B	B	U	U
chr4	83074200	83074400	B	B	B	U
chr4	83491000	83491200	B	B	U	U
chr4	83582200	83582400	U	B	U	U
chr4	83664800	83665000	U	B	U	U
chr4	83846400	83846600	U	B	U	U
chr4	83961800	83962000	U	B	U	U
chr4	84160000	84160200	B	B	U	U
chr4	84244400	84244600	B	B	U	U
chr4	84529400	84529600	U	B	U	U
chr4	85418200	85418400	B	B	B	U
chr4	85969000	85969200	U	B	B	U
chr4	86936400	86936600	B	B	B	B
chr4	87006400	87006600	B	B	B	U
chr4	87219600	87219800	B	B	U	U
chr4	87353800	87354000	U	B	U	U
chr4	87423400	87423600	U	B	U	U
chr4	87423600	87423800	U	B	U	U
chr4	87838200	87838400	U	B	U	U
chr4	87973800	87974000	B	B	U	U
chr4	88528800	88529000	U	B	U	U
chr4	88592200	88592400	B	B	U	U
chr4	88791600	88791800	U	B	U	U
chr4	89159000	89159200	U	B	B	U
chr4	89587000	89587200	U	B	U	U
chr4	89869200	89869400	U	B	U	U
chr4	92387600	92387800	U	B	U	U
chr4	93764600	93764800	B	B	B	U
chr4	93791800	93792000	B	B	B	U
chr4	93897600	93897800	B	B	U	U
chr4	94126800	94127000	U	B	U	U
chr4	94256800	94257000	U	B	U	U
chr4	94571400	94571600	B	B	U	U
chr4	95125000	95125200	B	B	U	U
chr4	95181600	95181800	B	B	U	U
chr4	95204800	95205000	B	B	U	U
chr4	98093000	98093200	U	B	U	U
chr4	98150400	98150600	U	B	U	U
chr4	98631000	98631200	U	B	U	U
chr4	98748800	98749000	B	B	U	U
chr4	98940000	98940200	B	B	B	U
chr4	99998000	99998200	U	B	U	U
chr4	99998200	99998400	U	B	U	U
chr4	100063200	100063400	U	B	U	U
chr4	102420800	102421000	U	B	B	U
chr4	102449800	102450000	U	B	B	U
chr4	102610200	102610400	U	B	U	U
chr4	102620600	102620800	B	B	B	B
chr4	102828200	102828400	B	B	B	U
chr4	103046800	103047000	B	B	B	U
chr4	103099800	103100000	B	B	U	U
chr4	103204200	103204400	U	B	B	U
chr4	103934200	103934400	U	B	U	U
chr4	104860600	104860800	B	B	U	U
chr4	105197000	105197200	U	B	U	U
chr4	105666800	105667000	B	B	U	U
chr4	106201400	106201600	U	B	U	U
chr4	106266400	106266600	U	B	B	U
chr4	106369600	106369800	B	B	B	U
chr4	106898800	106899000	B	B	U	U
chr4	107034200	107034400	U	B	U	U
chr4	107666200	107666400	U	B	U	U
chr4	108030400	108030600	B	B	B	U
chr4	109294200	109294400	B	B	B	U
chr4	109433400	109433600	B	B	B	U
chr4	110586400	110586600	U	B	U	U
chr4	111854400	111854600	U	B	U	U
chr4	112031800	112032000	B	B	U	U
chr4	112322000	112322200	B	B	U	U
chr4	112523000	112523200	B	B	U	U
chr4	112523200	112523400	B	B	U	U
chr4	112524000	112524200	B	B	B	U
chr4	112604600	112604800	B	B	B	U
chr4	112938400	112938600	U	B	U	U
chr4	113094800	113095000	U	B	U	U
chr4	113328800	113329000	B	B	U	U
chr4	116056400	116056600	U	B	U	U
chr4	118034400	118034600	U	B	U	U
chr4	118224400	118224600	U	B	U	U
chr4	118740800	118741000	U	B	U	U
chr4	118772200	118772400	B	B	U	U
chr4	118969600	118969800	B	B	B	U
chr4	119213200	119213400	B	B	U	B
chr4	119493600	119493800	U	B	U	U
chr4	121096600	121096800	U	B	U	U
chr4	121252200	121252400	B	B	B	U
chr4	121462800	121463000	B	B	U	U
chr4	121823000	121823200	B	B	U	U
chr4	121900400	121900600	B	B	B	U
chr4	121950400	121950600	B	B	B	U
chr4	122152200	122152400	B	B	U	U
chr4	122576800	122577000	B	B	B	U
chr4	122577000	122577200	B	B	B	U
chr4	122923000	122923200	B	B	U	B
chr4	122923200	122923400	B	B	U	U
chr4	123096000	123096200	B	B	U	U
chr4	123350400	123350600	B	B	B	B
chr4	123398400	123398600	B	B	B	U
chr4	124711600	124711800	B	B	U	U
chr4	125245000	125245200	U	B	U	U
chr4	125283800	125284000	U	B	U	U
chr4	127125200	127125400	U	B	U	U
chr4	127605400	127605600	U	B	B	U
chr4	127809200	127809400	B	B	B	U
chr4	127965400	127965600	B	B	B	B
chr4	127965600	127965800	B	B	B	U
chr4	127997400	127997600	U	B	U	U
chr4	128220600	128220800	U	B	U	U
chr4	128454400	128454600	B	B	B	B
chr4	128553400	128553600	B	B	B	B
chr4	128574600	128574800	B	B	B	B
chr4	128574800	128575000	B	B	B	B
chr4	129344000	129344200	B	B	B	U
chr4	132642400	132642600	U	B	U	U
chr4	133154800	133155000	U	B	U	U
chr4	134935400	134935600	U	B	U	U
chr4	137124400	137124600	U	B	U	U
chr4	137861600	137861800	U	B	U	U
chr4	137861800	137862000	U	B	U	U
chr4	138090600	138090800	B	B	B	U
chr4	138183000	138183200	U	B	U	U
chr4	138560600	138560800	B	B	B	U
chr4	138919200	138919400	B	B	B	U
chr4	139083400	139083600	B	B	U	U
chr4	139177800	139178000	B	B	B	B
chr4	139453200	139453400	B	B	B	U
chr4	139656800	139657000	B	B	B	U
chr4	139740600	139740800	B	B	U	U
chr4	139750400	139750600	U	B	U	U
chr4	140012600	140012800	B	B	B	U
chr4	140050400	140050600	B	B	U	U
chr4	140050600	140050800	B	B	U	U
chr4	140195800	140196000	B	B	U	U
chr4	140395600	140395800	U	B	U	U
chr4	142840800	142841000	U	B	U	U
chr4	143482800	143483000	B	B	B	U
chr4	143513200	143513400	B	B	U	B
chr4	143558800	143559000	U	B	U	U
chr4	143699000	143699200	U	B	U	U
chr4	144021600	144021800	B	B	B	U
chr4	145180400	145180600	B	B	B	U
chr4	145181000	145181200	B	B	U	U
chr4	145216600	145216800	U	B	B	U
chr4	145619400	145619600	B	B	U	U
chr4	146342800	146343000	U	B	U	U
chr4	147161000	147161200	B	B	B	U
chr4	147519000	147519200	B	B	U	U
chr4	147590400	147590600	B	B	U	U
chr4	149914400	149914600	B	B	U	U
chr4	149999400	149999600	U	B	U	U
chr4	150594200	150594400	B	B	U	U
chr4	151014400	151014600	B	B	U	U
chr4	151099400	151099600	B	B	U	B
chr4	151646400	151646600	B	B	U	U
chr4	151649600	151649800	B	B	B	U
chr4	152307600	152307800	U	B	U	U
chr4	152370000	152370200	U	B	U	U
chr4	152385800	152386000	U	B	U	U
chr4	152779400	152779600	B	B	U	U
chr4	152784800	152785000	U	B	U	U
chr4	152846800	152847000	U	B	U	U
chr4	152935200	152935400	B	B	U	U
chr4	153083600	153083800	B	B	B	U
chr4	153156400	153156600	B	B	U	B
chr4	153295000	153295200	B	B	U	U
chr4	153465400	153465600	B	B	B	U
chr4	153643400	153643600	B	B	U	U
chr4	153643600	153643800	B	B	U	U
chr4	153750200	153750400	B	B	B	U
chr4	153763400	153763600	U	B	U	U
chr4	153811800	153812000	U	B	U	U
chr4	154399600	154399800	B	B	B	U
chr4	154506400	154506600	B	B	B	U
chr4	154559600	154559800	B	B	B	U
chr4	154627000	154627200	B	B	B	U
chr4	154779400	154779600	U	B	U	U
chr4	155371400	155371600	U	B	B	U
chr4	155442600	155442800	U	B	U	U
chr4	155787000	155787200	U	B	U	U
chr4	155953200	155953400	B	B	U	U
chr4	157217800	157218000	U	B	U	U
chr4	158170600	158170800	B	B	U	U
chr4	158172600	158172800	B	B	U	U
chr4	158496200	158496400	U	B	U	U
chr4	158625000	158625200	B	B	B	U
chr4	158672200	158672400	B	B	U	U
chr4	158672400	158672600	B	B	U	U
chr4	158857000	158857200	B	B	B	U
chr4	159102600	159102800	B	B	U	U
chr4	159487200	159487400	B	B	B	U
chr4	163587800	163588000	U	B	U	U
chr4	163588200	163588400	U	B	U	U
chr4	163679400	163679600	U	B	U	U
chr4	164731800	164732000	U	B	B	U
chr4	164748400	164748600	U	B	U	U
chr4	165060800	165061000	U	B	U	U
chr4	165378800	165379000	B	B	U	U
chr4	165404000	165404200	U	B	U	U
chr4	165404200	165404400	U	B	U	U
chr4	165537000	165537200	B	B	B	U
chr4	166166000	166166200	B	B	U	U
chr4	167622800	167623000	U	B	U	U
chr4	168077200	168077400	U	B	B	U
chr4	168183600	168183800	U	B	B	U
chr4	168184000	168184200	U	B	B	U
chr4	168995600	168995800	U	B	U	U
chr4	169005800	169006000	U	B	U	U
chr4	169068600	169068800	B	B	U	U
chr4	169566400	169566600	B	B	U	U
chr4	169612200	169612400	B	B	U	U
chr4	169775000	169775200	B	B	U	U
chr4	169902800	169903000	U	B	B	U
chr4	172148000	172148200	U	B	U	U
chr4	173192400	173192600	U	B	U	U
chr4	173192600	173192800	U	B	U	U
chr4	173232000	173232200	B	B	B	U
chr4	173259400	173259600	U	B	U	U
chr4	173281200	173281400	B	B	B	U
chr4	173301600	173301800	B	B	B	U
chr4	173318800	173319000	U	B	U	U
chr4	173748600	173748800	U	B	U	U
chr4	173834400	173834600	U	B	U	U
chr4	174156400	174156600	B	B	B	U
chr4	174522200	174522400	B	B	U	U
chr4	174632200	174632400	B	B	B	U
chr4	174764200	174764400	B	B	B	U
chr4	177047400	177047600	B	B	U	U
chr4	177376200	177376400	U	B	U	U
chr4	177441200	177441400	B	B	U	B
chr4	181302000	181302200	U	B	U	U
chr4	182089600	182089800	U	B	U	U
chr4	182478400	182478600	B	B	U	U
chr4	182918000	182918200	B	B	U	U
chr4	183073800	183074000	B	B	B	U
chr4	183257000	183257200	B	B	B	U
chr4	183398800	183399000	B	B	B	U
chr4	183659000	183659200	B	B	B	U
chr4	184168400	184168600	B	B	B	U
chr4	184287800	184288000	B	B	U	U
chr4	184907200	184907400	U	B	B	U
chr4	184984200	184984400	B	B	U	U
chr4	185452000	185452200	U	B	U	U
chr4	185540200	185540400	U	B	U	U
chr4	185597800	185598000	B	B	B	U
chr4	186038200	186038400	B	B	U	U
chr4	186473000	186473200	U	B	B	U
chr4	186669600	186669800	U	B	U	U
chr4	186726000	186726200	B	B	B	U
chr4	186727000	186727200	B	B	U	U
chr4	186946800	186947000	B	B	B	U
chr4	186949000	186949200	B	B	U	U
chr4	189202200	189202400	U	B	U	U
chr4	189940600	189940800	B	B	B	B
chr4	21600	21800	U	U	U	U
chr4	22600	22800	U	U	U	U
chr4	22800	23000	U	U	U	U
chr4	27400	27600	U	U	U	U
chr4	27600	27800	U	U	U	U
chr4	29200	29400	B	U	U	U
chr4	48000	48200	B	U	U	U
chr4	49400	49600	U	U	U	U
chr4	58000	58200	U	U	U	U
chr4	58200	58400	U	U	U	U
chr4	59000	59200	B	U	U	U
chr4	104200	104400	U	U	U	U
chr4	107400	107600	U	U	U	U
chr4	112000	112200	U	U	U	U
chr4	117400	117600	U	U	U	U
chr4	126000	126200	B	U	U	U
chr4	131000	131200	U	U	U	U
chr4	149600	149800	U	U	U	U
chr4	160000	160200	U	U	U	U
chr4	162800	163000	U	U	U	U
chr4	163600	163800	U	U	U	U
chr4	176200	176400	U	U	U	U
chr4	176400	176600	U	U	U	U
chr4	176600	176800	U	U	U	U
chr4	180400	180600	U	U	U	U
chr4	198200	198400	U	U	U	U
chr4	198600	198800	U	U	U	U
chr4	208800	209000	U	U	U	U
chr4	216000	216200	U	U	U	U
chr4	217400	217600	U	U	U	U
chr4	232000	232200	U	U	U	U
chr4	232400	232600	U	U	U	U
chr4	232600	232800	U	U	U	U
chr4	234600	234800	U	U	U	U
chr4	240000	240200	U	U	U	U
chr4	249600	249800	U	U	U	U
chr4	252600	252800	U	U	U	U
chr4	262800	263000	U	U	U	U
chr4	263400	263600	U	U	U	U
chr4	263800	264000	U	U	U	U
chr4	264000	264200	U	U	U	U
chr4	279800	280000	U	U	U	U
chr4	285200	285400	U	U	U	U
chr4	295400	295600	U	U	U	U
chr4	304000	304200	U	U	U	U
chr4	308600	308800	U	U	U	U
chr4	311400	311600	U	U	U	U
chr4	311600	311800	U	U	U	U
chr4	317400	317600	U	U	U	U
chr4	320400	320600	U	U	U	U
chr4	321400	321600	U	U	U	U
chr4	335200	335400	U	U	U	U
chr4	335600	335800	U	U	U	U
chr4	336600	336800	U	U	U	U
chr4	337000	337200	U	U	U	U
chr4	341400	341600	U	U	U	U
chr4	341800	342000	U	U	U	U
chr4	345200	345400	U	U	U	U
chr4	354000	354200	U	U	U	U
chr4	360400	360600	U	U	U	U
chr4	372000	372200	U	U	U	U
chr4	372600	372800	U	U	U	U
chr4	375200	375400	U	U	U	U
chr4	375400	375600	U	U	U	U
chr4	377600	377800	U	U	U	U
chr4	386200	386400	U	U	U	U
chr4	392200	392400	U	U	U	U
chr4	392400	392600	U	U	U	U
chr4	425000	425200	U	U	U	U
chr4	425400	425600	U	U	U	U
chr4	425600	425800	U	U	U	U
chr4	428200	428400	U	U	U	U
chr4	434800	435000	U	U	U	U
chr4	435200	435400	U	U	U	U
chr4	438400	438600	U	U	U	U
chr4	439000	439200	U	U	U	U
chr4	439800	440000	U	U	U	U
chr4	440200	440400	U	U	U	U
chr4	476000	476200	U	U	U	U
chr4	476200	476400	U	U	U	U
chr4	479800	480000	U	U	U	U
chr4	490600	490800	U	U	U	U
chr4	500000	500200	B	U	U	U
chr4	504600	504800	U	U	U	U
chr4	504800	505000	U	U	U	U
chr4	506000	506200	U	U	U	U
chr4	520600	520800	U	U	U	U
chr4	523000	523200	U	U	U	U
chr4	523400	523600	U	U	U	U
chr4	523800	524000	U	U	U	U
chr4	527600	527800	U	U	U	U
chr4	528800	529000	U	U	U	U
chr4	531400	531600	U	U	U	U
chr4	533800	534000	U	U	U	U
chr4	534400	534600	U	U	U	U
chr4	535400	535600	U	U	U	U
chr4	539200	539400	U	U	U	U
chr4	539400	539600	U	U	U	U
chr4	549200	549400	U	U	U	U
chr4	566400	566600	U	U	U	U
chr4	567000	567200	U	U	U	U
chr4	568000	568200	U	U	U	U
chr4	572600	572800	U	U	U	U
chr4	573200	573400	U	U	U	U
chr4	573600	573800	U	U	U	U
chr4	574800	575000	U	U	U	U
chr4	576400	576600	U	U	U	U
chr4	578200	578400	U	U	U	U
chr4	580200	580400	U	U	U	U
chr4	612000	612200	U	U	U	U
chr4	612400	612600	U	U	U	U
chr4	625000	625200	U	U	U	U
chr4	626200	626400	U	U	U	U
chr4	627800	628000	U	U	U	U
chr4	629200	629400	U	U	U	U
chr4	629800	630000	U	U	U	U
chr4	630000	630200	U	U	U	U
chr4	634200	634400	B	U	U	U
chr4	636600	636800	U	U	U	U
chr4	649800	650000	U	U	U	U
chr4	655000	655200	U	U	U	U
chr4	655200	655400	U	U	U	U
chr4	659200	659400	U	U	U	U
chr4	664000	664200	U	U	U	U
chr4	666400	666600	B	U	U	U
chr4	667000	667200	U	U	U	U
chr4	667200	667400	U	U	U	U
chr4	668200	668400	U	U	U	U
chr4	673600	673800	B	U	U	U
chr4	676200	676400	U	U	U	U
chr4	676600	676800	U	U	U	U
chr4	676800	677000	U	U	U	U
chr4	677400	677600	U	U	U	U
chr4	679000	679200	U	U	U	U
chr4	680400	680600	U	U	U	U
chr4	683600	683800	U	U	U	U
chr4	683800	684000	U	U	U	U
chr4	688000	688200	B	U	U	U
chr4	699600	699800	U	U	U	B
chr4	703600	703800	U	U	U	U
chr4	704000	704200	U	U	U	U
chr4	704400	704600	U	U	U	U
chr4	709800	710000	U	U	U	U
chr4	710400	710600	U	U	U	U
chr4	712000	712200	U	U	U	U
chr4	718200	718400	U	U	U	U
chr4	718400	718600	U	U	U	U
chr4	720800	721000	U	U	U	U
chr4	724000	724200	U	U	U	U
chr4	726600	726800	B	U	U	U
chr4	730400	730600	U	U	U	U
chr4	730600	730800	U	U	U	U
chr4	734800	735000	U	U	U	U
chr4	743000	743200	B	U	U	U
chr4	743200	743400	B	U	U	U
chr4	744400	744600	U	U	U	U
chr4	752200	752400	U	U	U	U
chr4	761000	761200	U	U	U	U
chr4	761200	761400	U	U	U	U
chr4	764800	765000	U	U	U	U
chr4	766200	766400	U	U	U	U
chr4	766600	766800	U	U	U	U
chr4	767000	767200	U	U	U	U
chr4	771400	771600	U	U	U	U
chr4	772200	772400	U	U	U	U
chr4	786800	787000	U	U	U	U
chr4	787600	787800	U	U	U	U
chr4	788400	788600	U	U	U	U
chr4	788600	788800	U	U	U	U
chr4	791400	791600	U	U	U	U
chr4	794200	794400	U	U	U	U
chr4	818600	818800	U	U	U	U
chr4	819000	819200	U	U	U	U
chr4	819600	819800	U	U	U	U
chr4	820400	820600	U	U	U	U
chr4	824200	824400	U	U	U	U
chr4	824800	825000	U	U	U	U
chr4	829800	830000	U	U	U	U
chr4	831200	831400	U	U	U	U
chr4	834200	834400	U	U	U	U
chr4	835600	835800	U	U	U	U
chr4	835800	836000	U	U	U	U
chr4	843400	843600	U	U	U	U
chr4	844800	845000	U	U	U	U
chr4	848600	848800	U	U	U	U
chr4	851400	851600	U	U	U	U
chr4	852000	852200	U	U	U	U
chr4	865000	865200	U	U	U	U
chr4	865400	865600	U	U	U	U
chr4	870200	870400	U	U	U	U
chr4	875200	875400	U	U	U	U
chr4	881400	881600	U	U	U	U
chr4	881800	882000	U	U	U	U
chr4	882000	882200	U	U	U	U
chr4	884400	884600	U	U	U	U
chr4	888000	888200	U	U	U	U
chr4	888600	888800	U	U	U	U
chr4	893800	894000	U	U	U	U
chr4	898000	898200	U	U	U	U
chr4	898200	898400	U	U	U	U
chr4	901600	901800	U	U	U	U
chr4	906800	907000	U	U	U	U
chr4	907000	907200	U	U	U	U
chr4	907800	908000	U	U	U	U
chr4	908000	908200	U	U	U	U
chr4	930600	930800	U	U	U	U
chr4	930800	931000	U	U	U	U
chr4	932600	932800	B	U	B	B
chr4	945800	946000	U	U	U	U
chr4	946000	946200	U	U	U	U
chr4	947800	948000	U	U	U	U
chr4	948400	948600	U	U	U	U
chr4	948800	949000	U	U	U	U
chr4	949200	949400	U	U	U	U
chr4	949600	949800	U	U	U	U
chr4	950200	950400	U	U	U	U
chr4	951400	951600	U	U	U	U
chr4	951600	951800	U	U	U	U
