chr	start	end	ATAC	CTCF	REST	EP300
chr4	84167600	84167800	B	B	U	U
chr4	84167800	84168000	B	B	U	U
chr4	84244600	84244800	B	B	U	U
chr4	84504000	84504200	B	B	B	U
chr4	85084600	85084800	B	B	U	U
chr4	86044000	86044200	B	B	B	U
chr4	86498600	86498800	B	B	U	U
chr4	86934800	86935000	B	B	B	B
chr4	86961600	86961800	B	B	U	B
chr4	87848600	87848800	B	B	U	U
chr4	87848800	87849000	B	B	U	U
chr4	87849000	87849200	B	B	B	U
chr4	87973600	87973800	B	B	U	U
chr4	88212000	88212200	B	B	B	U
chr4	88284600	88284800	B	B	U	U
chr4	88284800	88285000	B	B	U	U
chr4	88378800	88379000	B	B	U	U
chr4	88456800	88457000	B	B	U	U
chr4	88802400	88802600	U	B	U	U
chr4	88814600	88814800	U	B	U	U
chr4	89024200	89024400	B	B	B	U
chr4	89438200	89438400	B	B	U	U
chr4	89482400	89482600	U	B	U	U
chr4	90315200	90315400	B	B	B	U
chr4	93788800	93789000	U	B	U	U
chr4	93789000	93789200	U	B	U	U
chr4	94007200	94007400	U	B	U	U
chr4	94126600	94126800	U	B	U	U
chr4	94390800	94391000	B	B	B	U
chr4	94391000	94391200	B	B	B	U
chr4	94406600	94406800	B	B	B	U
chr4	94596000	94596200	B	B	B	U
chr4	94621600	94621800	B	B	B	U
chr4	95095400	95095600	U	B	U	U
chr4	95266000	95266200	U	B	U	U
chr4	97153000	97153200	U	B	U	U
chr4	98447600	98447800	B	B	U	U
chr4	98447800	98448000	B	B	U	U
chr4	98506800	98507000	U	B	U	U
chr4	98631200	98631400	U	B	U	U
chr4	98787000	98787200	B	B	U	U
chr4	99201800	99202000	U	B	U	U
chr4	99402800	99403000	U	B	U	U
chr4	99463000	99463200	B	B	U	U
chr4	99808200	99808400	B	B	B	U
chr4	99808400	99808600	B	B	B	U
chr4	99811800	99812000	U	B	B	U
chr4	100096200	100096400	B	B	U	U
chr4	101169400	101169600	U	B	U	U
chr4	102299800	102300000	B	B	U	U
chr4	102345400	102345600	B	B	B	B
chr4	102623600	102623800	U	B	B	U
chr4	102625600	102625800	B	B	U	U
chr4	103915200	103915400	U	B	U	U
chr4	103934400	103934600	U	B	U	U
chr4	106369400	106369600	B	B	B	U
chr4	107183200	107183400	B	B	U	U
chr4	107519000	107519200	U	B	U	U
chr4	107758000	107758200	U	B	U	U
chr4	107913400	107913600	B	B	B	U
chr4	108130800	108131000	U	B	U	U
chr4	108650200	108650400	B	B	U	U
chr4	109294000	109294200	B	B	B	U
chr4	110480400	110480600	U	B	U	U
chr4	110509000	110509200	B	B	B	U
chr4	110515000	110515200	U	B	U	U
chr4	110631800	110632000	B	B	B	U
chr4	110632000	110632200	B	B	B	U
chr4	111642000	111642200	B	B	U	U
chr4	111642200	111642400	B	B	B	U
chr4	112348600	112348800	B	B	U	U
chr4	112348800	112349000	B	B	U	U
chr4	112604800	112605000	B	B	B	U
chr4	112938600	112938800	U	B	U	U
chr4	113095000	113095200	U	B	U	U
chr4	113278600	113278800	B	B	U	U
chr4	113547600	113547800	B	B	U	U
chr4	114384800	114385000	U	B	U	U
chr4	118741000	118741200	U	B	U	U
chr4	119493400	119493600	U	B	U	U
chr4	119559000	119559200	U	B	U	U
chr4	120809400	120809600	U	B	U	U
chr4	121192400	121192600	U	B	U	U
chr4	121697200	121697400	B	B	B	U
chr4	121900600	121900800	B	B	B	U
chr4	121950200	121950400	B	B	B	U
chr4	122152000	122152200	B	B	U	U
chr4	122219000	122219200	B	B	U	U
chr4	122224200	122224400	U	B	U	U
chr4	122931000	122931200	U	B	U	U
chr4	123096200	123096400	B	B	U	U
chr4	123391000	123391200	U	B	U	U
chr4	123661200	123661400	U	B	U	U
chr4	123772800	123773000	B	B	B	U
chr4	124334200	124334400	B	B	B	U
chr4	124713400	124713600	B	B	B	B
chr4	125751200	125751400	U	B	U	U
chr4	126223800	126224000	U	B	U	U
chr4	126604200	126604400	B	B	B	U
chr4	127125000	127125200	U	B	U	U
chr4	127352200	127352400	B	B	U	U
chr4	127479200	127479400	U	B	U	U
chr4	127539000	127539200	B	B	B	U
chr4	127782400	127782600	B	B	B	U
chr4	128220200	128220400	U	B	U	U
chr4	128809400	128809600	B	B	B	B
chr4	129140600	129140800	U	B	U	U
chr4	129140800	129141000	U	B	U	U
chr4	129353400	129353600	U	B	U	U
chr4	133320600	133320800	U	B	U	U
chr4	133320800	133321000	U	B	U	U
chr4	138835800	138836000	U	B	U	U
chr4	138836000	138836200	U	B	U	U
chr4	139030800	139031000	B	B	B	B
chr4	139083600	139083800	B	B	U	U
chr4	139083800	139084000	B	B	U	U
chr4	139178200	139178400	B	B	B	B
chr4	139530800	139531000	B	B	B	U
chr4	139531000	139531200	B	B	B	U
chr4	139562800	139563000	U	B	U	U
chr4	139651600	139651800	B	B	B	U
chr4	139657000	139657200	B	B	U	U
chr4	139657200	139657400	B	B	U	U
chr4	139744600	139744800	U	B	U	U
chr4	139750200	139750400	U	B	U	U
chr4	140427000	140427200	B	B	U	U
chr4	140610200	140610400	B	B	B	U
chr4	140638000	140638200	B	B	B	U
chr4	141221600	141221800	B	B	U	U
chr4	142847400	142847600	B	B	U	U
chr4	143184400	143184600	B	B	U	U
chr4	143396800	143397000	B	B	U	U
chr4	143399400	143399600	B	B	U	U
chr4	143698800	143699000	U	B	U	U
chr4	144572800	144573000	U	B	U	U
chr4	144787600	144787800	B	B	U	U
chr4	145097600	145097800	B	B	U	U
chr4	145216800	145217000	U	B	B	U
chr4	145557800	145558000	B	B	B	U
chr4	145617000	145617200	U	B	U	U
chr4	145956400	145956600	B	B	U	U
chr4	146095200	146095400	U	B	U	U
chr4	146242000	146242200	U	B	U	U
chr4	146243600	146243800	B	B	U	U
chr4	146340800	146341000	U	B	U	U
chr4	147590200	147590400	B	B	U	U
chr4	148045200	148045400	U	B	U	U
chr4	149914600	149914800	B	B	U	U
chr4	149980800	149981000	B	B	U	U
chr4	151014600	151014800	B	B	U	U
chr4	151276800	151277000	B	B	U	U
chr4	151531000	151531200	U	B	U	U
chr4	151578000	151578200	U	B	U	U
chr4	151761200	151761400	B	B	B	U
chr4	151801600	151801800	B	B	U	U
chr4	151801800	151802000	B	B	U	U
chr4	152398000	152398200	U	B	U	U
chr4	152500800	152501000	B	B	B	U
chr4	153085200	153085400	B	B	B	U
chr4	153232600	153232800	B	B	B	U
chr4	153465800	153466000	B	B	U	U
chr4	153634800	153635000	B	B	B	U
chr4	153785800	153786000	B	B	U	U
chr4	153786000	153786200	B	B	U	U
chr4	153812000	153812200	U	B	U	U
chr4	154071600	154071800	U	B	U	U
chr4	154082800	154083000	B	B	U	U
chr4	154255000	154255200	U	B	U	U
chr4	154314400	154314600	U	B	U	U
chr4	154626600	154626800	B	B	B	U
chr4	154626800	154627000	B	B	B	U
chr4	154637800	154638000	B	B	U	U
chr4	154638000	154638200	B	B	U	U
chr4	154911200	154911400	U	B	U	U
chr4	154928600	154928800	U	B	U	U
chr4	155354000	155354200	U	B	U	U
chr4	155354200	155354400	U	B	U	U
chr4	157978800	157979000	B	B	B	U
chr4	158170800	158171000	B	B	U	U
chr4	159016600	159016800	B	B	B	U
chr4	159446600	159446800	B	B	B	U
chr4	159487400	159487600	B	B	B	U
chr4	162169200	162169400	U	B	U	U
chr4	163108000	163108200	U	B	U	U
chr4	163270200	163270400	B	B	U	U
chr4	163548600	163548800	B	B	U	U
chr4	164768800	164769000	U	B	U	U
chr4	164779800	164780000	U	B	U	U
chr4	165016800	165017000	B	B	U	U
chr4	165097000	165097200	U	B	U	U
chr4	165112400	165112600	B	B	B	U
chr4	165131400	165131600	B	B	B	U
chr4	165327200	165327400	B	B	U	U
chr4	166092000	166092200	U	B	U	U
chr4	167623000	167623200	U	B	U	U
chr4	168585600	168585800	B	B	B	U
chr4	168710600	168710800	U	B	U	U
chr4	168917600	168917800	U	B	U	U
chr4	168923800	168924000	B	B	B	U
chr4	169009600	169009800	B	B	B	U
chr4	169612400	169612600	B	B	U	U
chr4	169613200	169613400	B	B	U	U
chr4	169723200	169723400	B	B	U	U
chr4	169774800	169775000	B	B	U	U
chr4	169791800	169792000	B	B	U	U
chr4	169810400	169810600	B	B	B	U
chr4	170048000	170048200	U	B	B	U
chr4	172830200	172830400	U	B	U	U
chr4	173012200	173012400	U	B	U	U
chr4	173013600	173013800	B	B	B	U
chr4	173014600	173014800	U	B	U	U
chr4	173174600	173174800	B	B	U	B
chr4	173259200	173259400	U	B	U	U
chr4	173317200	173317400	B	B	B	U
chr4	173494400	173494600	B	B	B	U
chr4	173505800	173506000	B	B	B	U
chr4	173990200	173990400	B	B	U	U
chr4	174156200	174156400	B	B	B	U
chr4	174522000	174522200	B	B	U	U
chr4	176376200	176376400	U	B	U	U
chr4	181143400	181143600	B	B	B	U
chr4	181582800	181583000	U	B	U	U
chr4	182917800	182918000	B	B	U	U
chr4	182925200	182925400	B	B	B	U
chr4	183008600	183008800	B	B	U	U
chr4	183073600	183073800	B	B	B	U
chr4	183257800	183258000	U	B	U	U
chr4	183258000	183258200	U	B	U	U
chr4	183261800	183262000	B	B	U	U
chr4	183407200	183407400	B	B	B	U
chr4	183602600	183602800	U	B	B	U
chr4	183721600	183721800	U	B	U	U
chr4	184114400	184114600	B	B	U	U
chr4	184168600	184168800	B	B	B	U
chr4	184269000	184269200	B	B	U	U
chr4	184310200	184310400	B	B	B	U
chr4	184746000	184746200	B	B	B	U
chr4	184984000	184984200	B	B	U	U
chr4	185039800	185040000	B	B	B	U
chr4	185134600	185134800	B	B	B	U
chr4	185283000	185283200	U	B	U	U
chr4	185634200	185634400	U	B	U	U
chr4	186038400	186038600	B	B	U	U
chr4	186150000	186150200	B	B	U	U
chr4	186366200	186366400	U	B	U	U
chr4	186472800	186473000	U	B	B	U
chr4	186500800	186501000	B	B	B	B
chr4	186536400	186536600	B	B	U	U
chr4	186669400	186669600	U	B	U	U
chr4	186726800	186727000	B	B	U	U
chr4	186728400	186728600	U	B	U	U
chr4	186760200	186760400	B	B	U	U
chr4	187994000	187994200	U	B	U	U
chr4	189974200	189974400	U	B	U	U
chr4	21400	21600	U	U	U	U
chr4	24200	24400	U	U	U	U
chr4	24600	24800	U	U	U	U
chr4	24800	25000	U	U	U	U
chr4	25000	25200	U	U	U	U
chr4	27200	27400	U	U	U	U
chr4	28000	28200	U	U	U	U
chr4	28800	29000	U	U	U	U
chr4	29600	29800	U	U	U	U
chr4	32200	32400	U	U	U	U
chr4	32600	32800	U	U	U	U
chr4	33600	33800	U	U	U	U
chr4	34000	34200	U	U	U	U
chr4	36200	36400	U	U	U	U
chr4	43600	43800	U	U	U	U
chr4	45200	45400	U	U	U	U
chr4	53200	53400	B	U	U	U
chr4	53400	53600	B	U	U	U
chr4	54600	54800	B	U	U	U
chr4	57200	57400	U	U	U	U
chr4	59800	60000	U	U	U	U
chr4	60000	60200	U	U	U	U
chr4	71800	72000	U	U	U	U
chr4	78400	78600	U	U	U	U
chr4	88200	88400	U	U	U	U
chr4	88400	88600	U	U	U	U
chr4	88800	89000	U	U	U	U
chr4	91600	91800	U	U	U	U
chr4	104600	104800	U	U	U	U
chr4	105800	106000	U	U	U	U
chr4	106200	106400	U	U	U	U
chr4	106600	106800	U	U	U	U
chr4	106800	107000	U	U	U	U
chr4	107800	108000	U	U	U	U
chr4	110200	110400	U	U	U	U
chr4	111600	111800	U	U	U	U
chr4	113000	113200	U	U	U	U
chr4	124600	124800	B	U	U	U
chr4	128400	128600	U	U	U	U
chr4	129400	129600	U	U	U	U
chr4	130800	131000	U	U	U	U
chr4	160200	160400	U	U	U	U
chr4	162200	162400	U	U	U	U
chr4	162400	162600	U	U	U	U
chr4	164200	164400	U	U	U	U
chr4	164800	165000	U	U	U	U
chr4	165000	165200	U	U	U	U
chr4	165200	165400	U	U	U	U
chr4	198400	198600	U	U	U	U
chr4	206600	206800	U	U	U	U
chr4	210400	210600	U	U	U	U
chr4	214000	214200	U	U	U	U
chr4	216200	216400	U	U	U	U
chr4	217800	218000	U	U	U	U
chr4	219200	219400	U	U	U	U
chr4	220000	220200	U	U	U	U
chr4	227600	227800	U	U	U	U
chr4	231000	231200	U	U	U	U
chr4	260800	261000	U	U	U	U
chr4	263200	263400	U	U	U	U
chr4	265200	265400	U	U	U	U
chr4	265400	265600	U	U	U	U
chr4	266400	266600	U	U	U	U
chr4	266600	266800	U	U	U	U
chr4	268200	268400	U	U	U	U
chr4	280000	280200	U	U	U	U
chr4	285400	285600	U	U	U	U
chr4	295000	295200	U	U	U	U
chr4	296000	296200	U	U	U	U
chr4	296200	296400	U	U	U	U
chr4	298400	298600	U	U	U	U
chr4	307000	307200	U	U	U	U
chr4	310800	311000	U	U	U	U
chr4	311000	311200	U	U	U	U
chr4	311200	311400	U	U	U	U
chr4	312000	312200	U	U	U	U
chr4	317200	317400	U	U	U	U
chr4	317600	317800	U	U	U	U
chr4	321600	321800	U	U	U	U
chr4	336400	336600	U	U	U	U
chr4	338000	338200	U	U	U	U
chr4	339000	339200	U	U	U	U
chr4	344200	344400	U	U	U	U
chr4	351600	351800	U	U	U	U
chr4	374800	375000	U	U	U	U
chr4	376800	377000	U	U	U	U
chr4	377000	377200	U	U	U	U
chr4	381000	381200	U	U	U	U
chr4	386400	386600	U	U	U	U
chr4	387600	387800	U	U	U	U
chr4	391800	392000	U	U	U	U
chr4	393600	393800	U	U	U	U
chr4	393800	394000	U	U	U	U
chr4	416600	416800	U	U	U	U
chr4	427200	427400	U	U	U	U
chr4	434200	434400	U	U	U	U
chr4	437600	437800	U	U	U	U
chr4	440400	440600	U	U	U	U
chr4	441000	441200	U	U	U	U
chr4	441400	441600	U	U	U	U
chr4	472800	473000	U	U	U	U
chr4	473000	473200	U	U	U	U
chr4	473200	473400	B	U	U	U
chr4	475400	475600	U	U	U	U
chr4	475800	476000	U	U	U	U
chr4	476400	476600	U	U	U	U
chr4	479400	479600	U	U	U	U
chr4	481800	482000	U	U	U	U
chr4	485200	485400	U	U	U	U
chr4	500400	500600	U	U	U	U
chr4	502200	502400	U	U	U	U
chr4	502600	502800	U	U	U	U
chr4	506200	506400	U	U	U	U
chr4	507600	507800	U	U	U	U
chr4	508600	508800	U	U	U	U
chr4	509600	509800	U	U	U	U
chr4	513400	513600	U	U	U	U
chr4	515000	515200	U	U	U	U
chr4	515400	515600	U	U	U	U
chr4	515600	515800	U	U	U	U
chr4	518000	518200	U	U	U	U
chr4	520200	520400	U	U	U	U
chr4	521200	521400	U	U	U	U
chr4	521400	521600	U	U	U	U
chr4	521800	522000	U	U	U	U
chr4	523200	523400	U	U	U	U
chr4	525400	525600	U	U	U	U
chr4	526200	526400	U	U	U	U
chr4	527000	527200	U	U	U	U
chr4	528200	528400	U	U	U	U
chr4	530200	530400	U	U	U	U
chr4	530400	530600	U	U	U	U
chr4	531000	531200	U	U	U	U
chr4	536600	536800	U	U	U	U
chr4	547200	547400	U	U	U	U
chr4	549000	549200	U	U	U	U
chr4	560400	560600	U	U	U	U
chr4	566000	566200	U	U	U	U
chr4	566200	566400	U	U	U	U
chr4	567400	567600	U	U	U	U
chr4	568400	568600	U	U	U	U
chr4	569200	569400	U	U	U	U
chr4	570600	570800	U	U	U	U
chr4	574200	574400	U	U	U	U
chr4	576600	576800	U	U	U	U
chr4	577800	578000	U	U	U	U
chr4	578400	578600	U	U	U	U
chr4	602600	602800	B	U	U	U
chr4	621000	621200	U	U	U	U
chr4	621400	621600	U	U	U	U
chr4	621800	622000	U	U	U	U
chr4	624200	624400	U	U	U	U
chr4	626600	626800	U	U	U	U
chr4	628800	629000	U	U	U	U
chr4	630600	630800	U	U	U	U
chr4	634000	634200	B	U	U	U
chr4	634600	634800	B	U	U	U
chr4	648600	648800	B	U	U	U
chr4	648800	649000	B	U	U	U
chr4	653400	653600	U	U	U	U
chr4	653600	653800	U	U	U	U
chr4	657000	657200	U	U	U	U
chr4	662400	662600	U	U	U	U
chr4	663400	663600	U	U	U	U
chr4	663600	663800	U	U	U	U
chr4	665000	665200	B	U	U	U
chr4	668000	668200	U	U	U	U
chr4	670600	670800	U	U	U	U
chr4	670800	671000	U	U	U	U
chr4	673400	673600	U	U	U	U
chr4	674800	675000	B	U	U	U
chr4	677200	677400	U	U	U	U
chr4	677800	678000	U	U	U	U
chr4	678800	679000	U	U	U	U
chr4	679200	679400	U	U	U	U
chr4	679600	679800	U	U	U	U
chr4	679800	680000	U	U	U	U
chr4	680200	680400	U	U	U	U
chr4	680600	680800	B	U	U	U
chr4	682400	682600	U	U	U	U
chr4	682800	683000	U	U	U	U
chr4	683400	683600	U	U	U	U
chr4	685800	686000	U	U	U	U
chr4	687000	687200	B	U	U	U
chr4	687200	687400	B	U	U	B
chr4	687600	687800	B	U	U	U
chr4	688400	688600	U	U	U	U
chr4	689400	689600	U	U	U	U
chr4	690400	690600	U	U	U	U
chr4	703800	704000	U	U	U	U
chr4	705600	705800	B	U	U	U
chr4	708400	708600	U	U	U	U
chr4	710800	711000	U	U	U	U
chr4	711000	711200	U	U	U	U
chr4	719600	719800	U	U	U	U
chr4	721200	721400	U	U	U	U
chr4	725000	725200	U	U	U	U
chr4	725800	726000	B	U	U	U
chr4	726400	726600	B	U	U	U
chr4	726800	727000	B	U	U	U
chr4	730000	730200	U	U	U	U
chr4	731000	731200	U	U	U	U
chr4	732400	732600	U	U	U	U
chr4	734400	734600	U	U	U	U
chr4	737800	738000	U	U	U	U
chr4	738000	738200	U	U	U	U
chr4	743600	743800	U	U	U	U
chr4	744000	744200	U	U	U	U
chr4	747800	748000	U	U	U	U
chr4	751600	751800	U	U	U	U
chr4	751800	752000	U	U	U	U
chr4	752400	752600	U	U	U	U
chr4	755000	755200	U	U	U	U
chr4	755200	755400	U	U	U	U
chr4	757000	757200	U	U	U	U
chr4	761800	762000	U	U	U	U
chr4	763000	763200	U	U	U	U
chr4	763200	763400	U	U	U	U
chr4	767400	767600	U	U	U	U
