chr	start	end	ATAC	CTCF	REST	EP300
chr4	108611600	108611800	U	B	U	U
chr4	108890400	108890600	B	B	U	U
chr4	109422400	109422600	B	B	B	U
chr4	110050000	110050200	B	B	B	U
chr4	110315600	110315800	B	B	B	U
chr4	110519000	110519200	U	B	U	U
chr4	111283200	111283400	U	B	U	U
chr4	112190000	112190200	U	B	U	U
chr4	112232200	112232400	B	B	U	U
chr4	112235000	112235200	U	B	B	U
chr4	112266800	112267000	B	B	U	U
chr4	112321800	112322000	B	B	U	U
chr4	113278200	113278400	B	B	U	U
chr4	113359000	113359200	U	B	U	U
chr4	114384600	114384800	U	B	U	U
chr4	114386600	114386800	U	B	B	U
chr4	114386800	114387000	U	B	B	U
chr4	114695000	114695200	U	B	B	U
chr4	116180200	116180400	U	B	U	U
chr4	118034200	118034400	U	B	U	U
chr4	118224200	118224400	U	B	U	U
chr4	118352800	118353000	B	B	U	U
chr4	118353000	118353200	B	B	U	U
chr4	118676200	118676400	U	B	U	U
chr4	118969400	118969600	B	B	B	U
chr4	118981800	118982000	B	B	B	U
chr4	119136800	119137000	U	B	U	U
chr4	119314400	119314600	B	B	U	U
chr4	119314600	119314800	B	B	U	U
chr4	120056400	120056600	U	B	U	U
chr4	120067200	120067400	B	B	U	B
chr4	120809600	120809800	U	B	U	U
chr4	121096800	121097000	U	B	U	U
chr4	121112600	121112800	U	B	U	U
chr4	121308000	121308200	B	B	U	U
chr4	121736800	121737000	B	B	B	U
chr4	121824000	121824200	B	B	U	B
chr4	121944200	121944400	B	B	U	U
chr4	122602600	122602800	B	B	B	U
chr4	122732400	122732600	B	B	B	B
chr4	122758000	122758200	B	B	B	U
chr4	123244200	123244400	U	B	U	U
chr4	123390800	123391000	U	B	U	U
chr4	123661400	123661600	U	B	U	U
chr4	124262200	124262400	B	B	B	U
chr4	124322400	124322600	U	B	U	U
chr4	125313400	125313600	B	B	B	U
chr4	125313600	125313800	B	B	B	U
chr4	125741800	125742000	U	B	U	U
chr4	126224000	126224200	U	B	U	U
chr4	127400800	127401000	B	B	B	U
chr4	127601000	127601200	U	B	U	U
chr4	127782200	127782400	B	B	B	B
chr4	128310400	128310600	B	B	B	U
chr4	128379800	128380000	B	B	U	U
chr4	128863600	128863800	B	B	B	U
chr4	129146600	129146800	B	B	U	U
chr4	129362800	129363000	U	B	B	U
chr4	131092000	131092200	U	B	U	U
chr4	133146600	133146800	B	B	U	U
chr4	134935200	134935400	U	B	U	U
chr4	135371400	135371600	U	B	U	U
chr4	136864800	136865000	U	B	U	U
chr4	137124200	137124400	U	B	U	U
chr4	138036000	138036200	B	B	B	U
chr4	138182800	138183000	U	B	U	U
chr4	138871000	138871200	B	B	B	U
chr4	139295600	139295800	B	B	B	B
chr4	139453600	139453800	B	B	U	B
chr4	139453800	139454000	B	B	U	B
chr4	139564800	139565000	U	B	U	U
chr4	139603600	139603800	B	B	B	U
chr4	139618000	139618200	B	B	U	U
chr4	139769000	139769200	B	B	U	U
chr4	140196000	140196200	B	B	U	U
chr4	140360200	140360400	B	B	U	U
chr4	140427800	140428000	B	B	B	U
chr4	140524000	140524200	B	B	U	U
chr4	140627200	140627400	U	B	U	U
chr4	140861600	140861800	B	B	B	U
chr4	141346200	141346400	B	B	U	U
chr4	141346400	141346600	B	B	U	U
chr4	142127000	142127200	U	B	B	U
chr4	142840600	142840800	U	B	U	U
chr4	143254400	143254600	B	B	U	U
chr4	143513400	143513600	B	B	U	B
chr4	143699200	143699400	U	B	U	U
chr4	143907800	143908000	B	B	B	U
chr4	143908000	143908200	B	B	B	U
chr4	143980800	143981000	B	B	U	U
chr4	143981000	143981200	B	B	U	U
chr4	144143000	144143200	U	B	B	U
chr4	145180200	145180400	B	B	U	U
chr4	145609800	145610000	U	B	U	U
chr4	145825400	145825600	U	B	U	U
chr4	145892000	145892200	B	B	U	U
chr4	147097000	147097200	U	B	U	U
chr4	149264400	149264600	U	B	U	U
chr4	149999600	149999800	U	B	U	U
chr4	150209400	150209600	B	B	B	U
chr4	150217400	150217600	B	B	U	U
chr4	150243000	150243200	B	B	B	U
chr4	150669000	150669200	B	B	U	U
chr4	150799200	150799400	B	B	U	U
chr4	150799400	150799600	B	B	U	U
chr4	151277000	151277200	B	B	U	U
chr4	151362600	151362800	B	B	B	U
chr4	151612800	151613000	U	B	B	U
chr4	152099800	152100000	U	B	U	U
chr4	152398200	152398400	U	B	U	U
chr4	152640400	152640600	B	B	B	U
chr4	153345200	153345400	B	B	U	U
chr4	153345400	153345600	B	B	U	U
chr4	153465600	153465800	B	B	B	U
chr4	153536000	153536200	U	B	U	U
chr4	153811600	153811800	U	B	U	U
chr4	154050000	154050200	B	B	U	U
chr4	154344800	154345000	B	B	B	U
chr4	154503600	154503800	B	B	U	U
chr4	154779600	154779800	U	B	U	U
chr4	155371600	155371800	U	B	B	U
chr4	155810000	155810200	U	B	U	U
chr4	155953000	155953200	B	B	U	U
chr4	156968600	156968800	U	B	U	U
chr4	157204600	157204800	B	B	U	U
chr4	158210200	158210400	B	B	U	U
chr4	158850800	158851000	U	B	B	U
chr4	158856800	158857000	B	B	B	U
chr4	159105000	159105200	B	B	U	U
chr4	159175600	159175800	B	B	B	B
chr4	159192200	159192400	B	B	U	U
chr4	159203000	159203200	B	B	B	U
chr4	163332800	163333000	B	B	B	U
chr4	163535600	163535800	B	B	U	U
chr4	163544400	163544600	B	B	U	U
chr4	165113000	165113200	B	B	U	U
chr4	165493400	165493600	B	B	B	U
chr4	167021600	167021800	U	B	U	U
chr4	167622600	167622800	U	B	U	U
chr4	168183800	168184000	U	B	B	U
chr4	168552200	168552400	B	B	U	U
chr4	168585800	168586000	B	B	B	U
chr4	168921800	168922000	B	B	U	U
chr4	169005600	169005800	U	B	U	U
chr4	169723400	169723600	B	B	U	U
chr4	169758000	169758200	B	B	U	U
chr4	170047800	170048000	U	B	B	U
chr4	170138800	170139000	B	B	B	U
chr4	170853400	170853600	U	B	U	U
chr4	172034000	172034200	B	B	U	U
chr4	172147800	172148000	U	B	U	U
chr4	173171200	173171400	B	B	B	U
chr4	173177400	173177600	B	B	U	U
chr4	173257800	173258000	B	B	B	U
chr4	173301800	173302000	B	B	B	U
chr4	173494600	173494800	B	B	B	U
chr4	173586400	173586600	B	B	B	B
chr4	173586600	173586800	B	B	B	U
chr4	173990400	173990600	B	B	U	U
chr4	173991000	173991200	B	B	B	U
chr4	174632400	174632600	B	B	B	U
chr4	175536800	175537000	U	B	U	U
chr4	176150400	176150600	U	B	U	U
chr4	176377800	176378000	U	B	B	U
chr4	176790000	176790200	U	B	U	U
chr4	180665000	180665200	B	B	U	U
chr4	180828400	180828600	U	B	U	U
chr4	181143200	181143400	B	B	B	U
chr4	182642800	182643000	U	B	U	U
chr4	182862400	182862600	B	B	U	U
chr4	183008400	183008600	B	B	U	U
chr4	183008800	183009000	B	B	U	U
chr4	183108000	183108200	U	B	U	U
chr4	183249800	183250000	B	B	B	U
chr4	183250000	183250200	B	B	B	U
chr4	183250200	183250400	B	B	U	U
chr4	183364200	183364400	U	B	U	U
chr4	183839400	183839600	U	B	U	U
chr4	183840200	183840400	B	B	B	U
chr4	184100400	184100600	B	B	B	U
chr4	184143800	184144000	U	B	U	U
chr4	184268800	184269000	B	B	U	U
chr4	184649400	184649600	B	B	U	U
chr4	184766000	184766200	U	B	U	U
chr4	184820400	184820600	U	B	U	U
chr4	185143200	185143400	B	B	U	U
chr4	185452200	185452400	U	B	U	U
chr4	185593000	185593200	U	B	U	U
chr4	185597600	185597800	B	B	B	U
chr4	185640800	185641000	U	B	B	U
chr4	185641000	185641200	U	B	B	U
chr4	186297200	186297400	U	B	B	U
chr4	186760000	186760200	B	B	U	U
chr4	187417000	187417200	U	B	U	U
chr4	188659000	188659200	U	B	U	U
chr4	188659200	188659400	U	B	U	U
chr4	188659400	188659600	U	B	U	U
chr4	189097000	189097200	U	B	U	U
chr4	189793200	189793400	B	B	B	U
chr4	189912400	189912600	U	B	U	U
chr4	25400	25600	U	U	U	U
chr4	32000	32200	U	U	U	U
chr4	33000	33200	U	U	U	U
chr4	36000	36200	U	U	U	U
chr4	36400	36600	U	U	U	U
chr4	45000	45200	U	U	U	U
chr4	46600	46800	U	U	U	U
chr4	54400	54600	B	U	U	U
chr4	60200	60400	U	U	U	U
chr4	88600	88800	U	U	U	U
chr4	89200	89400	U	U	U	U
chr4	94400	94600	U	U	U	U
chr4	103400	103600	U	U	U	U
chr4	106000	106200	U	U	U	U
chr4	108400	108600	U	U	U	U
chr4	109800	110000	U	U	U	U
chr4	117600	117800	U	U	U	U
chr4	118000	118200	U	U	U	U
chr4	125800	126000	B	U	U	U
chr4	128200	128400	U	U	U	U
chr4	129200	129400	U	U	U	U
chr4	129600	129800	U	U	U	U
chr4	131200	131400	U	U	U	U
chr4	132600	132800	U	U	U	U
chr4	162600	162800	U	U	U	U
chr4	164400	164600	U	U	U	U
chr4	175600	175800	U	U	U	U
chr4	176800	177000	U	U	U	U
chr4	180200	180400	U	U	U	U
chr4	197600	197800	U	U	U	U
chr4	198000	198200	U	U	U	U
chr4	200000	200200	U	U	U	U
chr4	205400	205600	U	U	U	U
chr4	217000	217200	U	U	U	U
chr4	217600	217800	U	U	U	U
chr4	218000	218200	U	U	U	U
chr4	218800	219000	U	U	U	U
chr4	232200	232400	U	U	U	U
chr4	234800	235000	U	U	U	U
chr4	255600	255800	U	U	U	U
chr4	257200	257400	U	U	U	U
chr4	273000	273200	U	U	U	U
chr4	273400	273600	U	U	U	U
chr4	289200	289400	U	U	U	U
chr4	295600	295800	U	U	U	U
chr4	295800	296000	U	U	U	U
chr4	297800	298000	U	U	U	U
chr4	299000	299200	U	U	U	U
chr4	305200	305400	U	U	U	U
chr4	311800	312000	U	U	U	U
chr4	334800	335000	U	U	U	U
chr4	339200	339400	U	U	U	U
chr4	341600	341800	U	U	U	U
chr4	353800	354000	U	U	U	U
chr4	374600	374800	U	U	U	U
chr4	377200	377400	U	U	U	U
chr4	382400	382600	U	U	U	U
chr4	385800	386000	U	U	U	U
chr4	386000	386200	U	U	U	U
chr4	391400	391600	U	U	U	U
chr4	392000	392200	U	U	U	U
chr4	412400	412600	U	U	U	U
chr4	415400	415600	U	U	U	U
chr4	416000	416200	U	U	U	U
chr4	425200	425400	U	U	U	U
chr4	426000	426200	U	U	U	U
chr4	426600	426800	U	U	U	U
chr4	434400	434600	U	U	U	U
chr4	439200	439400	U	U	U	U
chr4	439400	439600	U	U	U	U
chr4	444200	444400	U	U	U	U
chr4	444600	444800	U	U	U	U
chr4	475600	475800	U	U	U	U
chr4	479600	479800	U	U	U	U
chr4	483000	483200	U	U	U	U
chr4	500600	500800	U	U	U	U
chr4	502000	502200	U	U	U	U
chr4	506400	506600	U	U	U	U
chr4	508800	509000	U	U	U	U
chr4	509400	509600	U	U	U	U
chr4	515800	516000	U	U	U	U
chr4	520400	520600	U	U	U	U
chr4	520800	521000	U	U	U	U
chr4	521600	521800	U	U	U	U
chr4	525600	525800	U	U	U	U
chr4	526400	526600	U	U	U	U
chr4	527800	528000	U	U	U	U
chr4	528600	528800	U	U	U	U
chr4	529000	529200	U	U	U	U
chr4	529200	529400	U	U	U	U
chr4	529400	529600	U	U	U	U
chr4	530800	531000	U	U	U	U
chr4	532600	532800	B	U	U	U
chr4	536000	536200	U	U	U	U
chr4	536400	536600	U	U	U	U
chr4	537000	537200	U	U	U	U
chr4	537400	537600	U	U	U	U
chr4	549400	549600	U	U	U	U
chr4	556400	556600	U	U	U	U
chr4	559400	559600	U	U	U	U
chr4	560200	560400	U	U	U	U
chr4	567200	567400	U	U	U	U
chr4	567600	567800	U	U	U	U
chr4	573000	573200	U	U	U	U
chr4	574600	574800	U	U	U	U
chr4	575600	575800	U	U	U	U
chr4	575800	576000	U	U	U	U
chr4	579400	579600	U	U	U	U
chr4	589600	589800	U	U	U	U
chr4	602400	602600	B	U	U	U
chr4	612200	612400	U	U	U	U
chr4	624600	624800	U	U	U	U
chr4	625200	625400	U	U	U	U
chr4	625800	626000	U	U	U	U
chr4	629600	629800	U	U	U	U
chr4	631000	631200	U	U	U	U
chr4	650400	650600	U	U	U	U
chr4	653000	653200	U	U	U	U
chr4	654800	655000	U	U	U	U
chr4	655400	655600	U	U	U	U
chr4	656000	656200	U	U	U	U
chr4	657200	657400	U	U	U	U
chr4	660400	660600	U	U	U	U
chr4	660600	660800	U	U	U	U
chr4	663200	663400	U	U	U	U
chr4	666600	666800	B	U	U	U
chr4	666800	667000	U	U	U	U
chr4	675400	675600	B	U	U	U
chr4	678400	678600	U	U	U	U
chr4	682000	682200	B	U	U	U
chr4	682600	682800	U	U	U	U
chr4	683200	683400	U	U	U	U
chr4	684600	684800	U	U	U	U
chr4	684800	685000	U	U	U	U
chr4	687400	687600	B	U	U	B
chr4	688600	688800	U	U	U	U
chr4	688800	689000	U	U	U	U
chr4	689800	690000	U	U	U	U
chr4	699800	700000	U	U	U	U
chr4	703400	703600	U	U	U	U
chr4	704200	704400	U	U	U	U
chr4	712200	712400	U	U	U	U
chr4	720000	720200	U	U	U	U
chr4	721000	721200	U	U	U	U
chr4	723200	723400	U	U	U	U
chr4	723600	723800	U	U	U	U
chr4	723800	724000	U	U	U	U
chr4	729800	730000	U	U	U	U
chr4	732800	733000	U	U	U	U
chr4	733200	733400	U	U	U	U
chr4	734600	734800	U	U	U	U
chr4	735600	735800	U	U	U	U
chr4	739800	740000	U	U	U	U
chr4	741800	742000	B	U	U	U
chr4	743800	744000	U	U	U	U
chr4	744200	744400	U	U	U	U
chr4	748800	749000	U	U	U	U
chr4	750200	750400	U	U	U	U
chr4	751200	751400	U	U	U	U
chr4	752600	752800	U	U	U	U
chr4	754600	754800	U	U	U	U
chr4	761400	761600	U	U	U	U
chr4	769200	769400	U	U	U	U
chr4	769400	769600	U	U	U	U
chr4	770400	770600	U	U	U	U
chr4	771800	772000	U	U	U	U
chr4	773000	773200	U	U	U	U
chr4	776000	776200	U	U	U	U
chr4	781000	781200	U	U	U	U
chr4	781400	781600	B	U	U	U
chr4	784800	785000	U	U	U	U
chr4	786000	786200	U	U	U	U
chr4	788200	788400	U	U	U	U
chr4	789600	789800	U	U	U	U
chr4	790200	790400	U	U	U	U
chr4	795600	795800	U	U	U	U
chr4	817600	817800	U	U	U	U
chr4	818000	818200	U	U	U	U
chr4	818200	818400	U	U	U	U
chr4	821800	822000	U	U	U	U
chr4	822600	822800	U	U	U	U
chr4	825000	825200	U	U	U	U
chr4	830200	830400	U	U	U	U
chr4	831000	831200	U	U	U	U
chr4	834600	834800	U	U	U	U
chr4	837600	837800	U	U	U	U
chr4	845400	845600	U	U	U	U
chr4	848200	848400	U	U	U	U
chr4	849600	849800	U	U	U	U
chr4	850000	850200	U	U	U	U
chr4	850200	850400	U	U	U	U
chr4	851600	851800	U	U	U	U
chr4	858800	859000	U	U	U	U
chr4	859800	860000	U	U	U	U
chr4	864600	864800	U	U	U	U
chr4	866400	866600	U	U	U	U
chr4	867000	867200	U	U	U	U
chr4	877600	877800	U	U	U	U
chr4	881200	881400	U	U	U	U
chr4	882800	883000	U	U	U	U
chr4	883400	883600	U	U	U	U
chr4	888400	888600	U	U	U	U
chr4	889800	890000	U	U	U	U
chr4	897200	897400	U	U	U	U
chr4	910000	910200	U	U	U	U
chr4	929200	929400	U	U	U	U
chr4	931200	931400	B	U	U	U
chr4	932200	932400	B	U	U	B
chr4	948200	948400	U	U	U	U
chr4	949000	949200	U	U	U	U
chr4	953400	953600	U	U	U	U
chr4	957400	957600	U	U	U	U
chr4	958200	958400	U	U	U	U
chr4	958400	958600	U	U	U	U
chr4	959800	960000	U	U	U	U
chr4	960200	960400	U	U	U	U
chr4	963000	963200	U	U	U	U
chr4	963400	963600	U	U	U	U
