chr	start	end	ATAC	CTCF	REST	EP300
chr22	20885600	20885800	B	B	B	U
chr22	20885800	20886000	B	B	B	U
chr22	20946800	20947000	U	B	U	U
chr22	20961800	20962000	B	B	B	B
chr22	20967600	20967800	B	B	U	U
chr22	21002000	21002200	B	B	U	U
chr22	21023000	21023200	B	B	U	U
chr22	21023200	21023400	B	B	U	U
chr22	21072800	21073000	U	B	U	U
chr22	21101200	21101400	U	B	U	U
chr22	21102800	21103000	B	B	U	B
chr22	21568800	21569000	B	B	U	U
chr22	21622000	21622200	U	B	U	U
chr22	21624200	21624400	B	B	U	B
chr22	21628200	21628400	U	B	U	U
chr22	21632800	21633000	B	B	U	B
chr22	21642000	21642200	B	B	U	B
chr22	21651600	21651800	B	B	U	U
chr22	21652200	21652400	B	B	U	B
chr22	21673600	21673800	B	B	U	U
chr22	21772600	21772800	U	B	U	U
chr22	21772800	21773000	U	B	U	U
chr22	21908200	21908400	U	B	U	U
chr22	21917600	21917800	B	B	U	U
chr22	21939600	21939800	U	B	U	U
chr22	21959800	21960000	B	B	U	U
chr22	22165000	22165200	B	B	U	U
chr22	22181800	22182000	B	B	U	U
chr22	22195600	22195800	B	B	B	B
chr22	22201000	22201200	B	B	U	U
chr22	22322000	22322200	B	B	B	B
chr22	22322200	22322400	B	B	B	B
chr22	22357200	22357400	B	B	B	B
chr22	22380400	22380600	B	B	U	U
chr22	22697400	22697600	U	B	U	U
chr22	22893400	22893600	B	B	U	U
chr22	23070400	23070600	B	B	U	U
chr22	23070600	23070800	B	B	U	U
chr22	23315600	23315800	U	B	U	U
chr22	23386000	23386200	B	B	B	U
chr22	23402800	23403000	B	B	B	U
chr22	23750600	23750800	B	B	U	U
chr22	23857600	23857800	B	B	U	U
chr22	24062000	24062200	U	B	U	U
chr22	24157000	24157200	B	B	U	U
chr22	24175200	24175400	B	B	U	U
chr22	24178400	24178600	U	B	U	U
chr22	24259600	24259800	U	B	U	U
chr22	24270800	24271000	B	B	B	U
chr22	24325000	24325200	U	B	U	U
chr22	24325200	24325400	U	B	U	U
chr22	24406800	24407000	B	B	U	U
chr22	24521800	24522000	B	B	U	U
chr22	24522000	24522200	B	B	U	U
chr22	24635000	24635200	U	B	U	U
chr22	24707400	24707600	B	B	U	U
chr22	24758400	24758600	U	B	B	U
chr22	25028600	25028800	B	B	B	U
chr22	25362200	25362400	B	B	U	U
chr22	25702000	25702200	U	B	B	U
chr22	25774600	25774800	U	B	U	U
chr22	26171000	26171200	U	B	B	U
chr22	26377400	26377600	U	B	U	U
chr22	26461400	26461600	B	B	B	U
chr22	26645400	26645600	B	B	B	U
chr22	26673000	26673200	B	B	U	U
chr22	27634400	27634600	U	B	U	U
chr22	27881000	27881200	B	B	B	U
chr22	27886800	27887000	U	B	U	U
chr22	27991000	27991200	B	B	U	U
chr22	28600800	28601000	U	B	B	U
chr22	28741800	28742000	B	B	U	U
chr22	28829600	28829800	B	B	B	U
chr22	28855800	28856000	B	B	B	U
chr22	29030400	29030600	B	B	U	U
chr22	29195600	29195800	B	B	B	B
chr22	29359400	29359600	U	B	U	U
chr22	29481200	29481400	B	B	B	U
chr22	29609400	29609600	B	B	U	U
chr22	29702200	29702400	U	B	U	U
chr22	30262800	30263000	B	B	U	U
chr22	30263000	30263200	B	B	B	U
chr22	30423800	30424000	B	B	U	U
chr22	30445200	30445400	B	B	B	U
chr22	30626400	30626600	U	B	U	U
chr22	30755200	30755400	B	B	U	U
chr22	31140200	31140400	B	B	U	U
chr22	31140400	31140600	B	B	U	U
chr22	31199400	31199600	U	B	U	U
chr22	31292400	31292600	B	B	U	U
chr22	31452000	31452200	B	B	U	U
chr22	31561400	31561600	B	B	B	U
chr22	31618600	31618800	U	B	B	U
chr22	31633800	31634000	B	B	B	U
chr22	31749600	31749800	B	B	U	U
chr22	32794600	32794800	U	B	U	U
chr22	32797000	32797200	B	B	B	U
chr22	33302000	33302200	B	B	B	U
chr22	33519400	33519600	U	B	U	U
chr22	34414800	34415000	U	B	B	U
chr22	35024200	35024400	B	B	B	U
chr22	35548400	35548600	U	B	U	U
chr22	35627400	35627600	U	B	B	U
chr22	35739600	35739800	U	B	U	U
chr22	35838800	35839000	U	B	B	U
chr22	36065800	36066000	B	B	B	U
chr22	36222000	36222200	B	B	B	U
chr22	36239600	36239800	B	B	B	B
chr22	36277600	36277800	B	B	U	U
chr22	36277800	36278000	B	B	U	U
chr22	36334400	36334600	B	B	B	U
chr22	36355200	36355400	B	B	U	U
chr22	36570000	36570200	B	B	B	U
chr22	36757800	36758000	B	B	B	U
chr22	37166600	37166800	B	B	B	U
chr22	37170200	37170400	U	B	U	U
chr22	37170600	37170800	U	B	U	U
chr22	37498600	37498800	B	B	U	U
chr22	37545200	37545400	B	B	B	U
chr22	37607200	37607400	B	B	U	U
chr22	37634600	37634800	B	B	U	U
chr22	37661000	37661200	B	B	U	U
chr22	37681600	37681800	B	B	B	U
chr22	38214400	38214600	B	B	B	U
chr22	38222000	38222200	U	B	U	U
chr22	38681800	38682000	B	B	B	U
chr22	38769000	38769200	B	B	B	U
chr22	38824600	38824800	B	B	B	U
chr22	38861600	38861800	U	B	U	U
chr22	38943200	38943400	U	B	U	U
chr22	38943400	38943600	U	B	U	U
chr22	38966000	38966200	B	B	U	U
chr22	39316400	39316600	B	B	U	U
chr22	39446200	39446400	B	B	U	U
chr22	39520000	39520200	B	B	U	U
chr22	39534800	39535000	B	B	B	U
chr22	39557400	39557600	B	B	B	U
chr22	39559600	39559800	B	B	U	U
chr22	39622800	39623000	B	B	B	U
chr22	39927600	39927800	B	B	B	U
chr22	39927800	39928000	B	B	B	U
chr22	39935600	39935800	U	B	U	U
chr22	39959600	39959800	B	B	B	U
chr22	39959800	39960000	B	B	U	U
chr22	40036600	40036800	B	B	B	U
chr22	40178000	40178200	B	B	B	B
chr22	40193600	40193800	U	B	U	U
chr22	40899200	40899400	B	B	U	U
chr22	41246400	41246600	B	B	U	U
chr22	41404000	41404200	B	B	B	U
chr22	41525000	41525200	U	B	U	U
chr22	41526800	41527000	B	B	U	U
chr22	41673000	41673200	B	B	U	U
chr22	41857600	41857800	B	B	B	U
chr22	41941400	41941600	B	B	B	U
chr22	42091000	42091200	B	B	B	U
chr22	42561000	42561200	B	B	B	U
chr22	42662000	42662200	B	B	B	U
chr22	42662200	42662400	B	B	B	U
chr22	42795000	42795200	U	B	U	U
chr22	42820200	42820400	U	B	U	U
chr22	42867800	42868000	B	B	B	U
chr22	42968200	42968400	B	B	B	U
chr22	42970800	42971000	B	B	U	U
chr22	43051200	43051400	U	B	U	U
chr22	43053400	43053600	U	B	U	U
chr22	43159800	43160000	U	B	U	U
chr22	43160000	43160200	U	B	U	U
chr22	43516200	43516400	U	B	U	U
chr22	44438000	44438200	U	B	U	U
chr22	44623800	44624000	B	B	U	U
chr22	45285600	45285800	B	B	U	U
chr22	45344400	45344600	B	B	U	U
chr22	45542200	45542400	U	B	U	U
chr22	45731600	45731800	U	B	U	U
chr22	45994800	45995000	B	B	B	U
chr22	46013600	46013800	B	B	B	U
chr22	46116400	46116600	B	B	B	U
chr22	46134200	46134400	U	B	U	U
chr22	46134400	46134600	U	B	U	U
chr22	46390600	46390800	B	B	U	U
chr22	46563400	46563600	B	B	B	U
chr22	46797400	46797600	B	B	U	U
chr22	46845200	46845400	U	B	U	U
chr22	47012600	47012800	U	B	U	U
chr22	47012800	47013000	U	B	U	U
chr22	47125600	47125800	B	B	U	U
chr22	49925200	49925400	U	B	U	U
chr22	49929600	49929800	B	B	B	U
chr22	50103200	50103400	B	B	B	U
chr22	50149200	50149400	B	B	B	U
chr22	50327000	50327200	B	B	B	U
chr22	50399600	50399800	B	B	B	U
chr22	50576400	50576600	B	B	B	U
chr22	50626400	50626600	U	B	U	U
chr22	50775200	50775400	B	B	U	U
chr22	50775400	50775600	B	B	U	U
chr22	10518000	10518200	U	U	U	U
chr22	10523400	10523600	U	U	U	U
chr22	10527600	10527800	U	U	U	U
chr22	10529200	10529400	U	U	U	U
chr22	10529600	10529800	U	U	U	U
chr22	10529800	10530000	U	U	U	U
chr22	10530200	10530400	U	U	U	U
chr22	10532400	10532600	U	U	U	U
chr22	10532600	10532800	U	U	U	U
chr22	10533200	10533400	U	U	U	U
chr22	10537800	10538000	U	U	U	U
chr22	10541000	10541200	U	U	U	U
chr22	10542200	10542400	U	U	U	U
chr22	10550800	10551000	U	U	U	U
chr22	10553000	10553200	U	U	U	U
chr22	10556000	10556200	U	U	U	U
chr22	10558400	10558600	U	U	U	U
chr22	10559600	10559800	U	U	U	U
chr22	10560000	10560200	U	U	U	U
chr22	10571200	10571400	U	U	U	U
chr22	10573400	10573600	U	U	U	U
chr22	10574200	10574400	U	U	U	U
chr22	10576000	10576200	U	U	U	U
chr22	10583200	10583400	U	U	U	U
chr22	10583600	10583800	U	U	U	U
chr22	10596800	10597000	U	U	U	U
chr22	10606800	10607000	U	U	U	U
chr22	10607600	10607800	U	U	U	U
chr22	10609000	10609200	U	U	U	U
chr22	10612000	10612200	U	U	U	U
chr22	10615800	10616000	U	U	U	U
chr22	10616000	10616200	U	U	U	U
chr22	10619600	10619800	U	U	U	U
chr22	10620400	10620600	U	U	U	U
chr22	10621200	10621400	U	U	U	U
chr22	10623800	10624000	U	U	U	U
chr22	10624000	10624200	U	U	U	U
chr22	10627000	10627200	U	U	U	U
chr22	10628200	10628400	U	U	U	U
chr22	10628400	10628600	U	U	U	U
chr22	10644200	10644400	U	U	U	U
chr22	10646400	10646600	U	U	U	U
chr22	10649600	10649800	U	U	U	U
chr22	10650600	10650800	U	U	U	U
chr22	10652600	10652800	U	U	U	U
chr22	10660600	10660800	U	U	U	U
chr22	10669400	10669600	U	U	U	U
chr22	10669600	10669800	U	U	U	U
chr22	10685400	10685600	U	U	U	U
chr22	10686000	10686200	U	U	U	U
chr22	10687400	10687600	U	U	U	U
chr22	10688200	10688400	U	U	U	U
chr22	10700200	10700400	U	U	U	U
chr22	10700400	10700600	U	U	U	U
chr22	10701600	10701800	U	U	U	U
chr22	10707800	10708000	U	U	U	U
chr22	10709200	10709400	U	U	U	U
chr22	10709800	10710000	U	U	U	U
chr22	10710200	10710400	U	U	U	U
chr22	10710400	10710600	U	U	U	U
chr22	10711400	10711600	U	U	U	U
chr22	10713000	10713200	U	U	U	U
chr22	10713200	10713400	U	U	U	U
chr22	10715600	10715800	U	U	U	U
chr22	10716400	10716600	U	U	U	U
chr22	10736000	10736200	U	U	U	U
chr22	10739600	10739800	U	U	U	U
chr22	10740000	10740200	U	U	U	U
chr22	10741000	10741200	U	U	U	U
chr22	10741200	10741400	U	U	U	U
chr22	10742000	10742200	U	U	U	U
chr22	10742400	10742600	U	U	U	U
chr22	10742600	10742800	U	U	U	U
chr22	10745200	10745400	U	U	U	U
chr22	10752200	10752400	U	U	U	U
chr22	10752400	10752600	U	U	U	U
chr22	10754600	10754800	U	U	U	U
chr22	10757800	10758000	U	U	U	U
chr22	10780000	10780200	U	U	U	U
chr22	10784200	10784400	U	U	U	U
chr22	10784400	10784600	U	U	U	U
chr22	10835800	10836000	U	U	U	U
chr22	10836600	10836800	U	U	U	U
chr22	10841800	10842000	U	U	U	U
chr22	10846400	10846600	U	U	U	U
chr22	10847200	10847400	U	U	U	U
chr22	10848000	10848200	U	U	U	U
chr22	10848200	10848400	U	U	U	U
chr22	10849200	10849400	U	U	U	U
chr22	10852800	10853000	U	U	U	U
chr22	10856000	10856200	U	U	U	U
chr22	10858800	10859000	U	U	U	U
chr22	10859600	10859800	U	U	U	U
chr22	10860200	10860400	U	U	U	U
chr22	10860400	10860600	U	U	U	U
chr22	10862400	10862600	U	U	U	U
chr22	10870600	10870800	U	U	U	U
chr22	10870800	10871000	U	U	U	U
chr22	10871400	10871600	U	U	U	U
chr22	10873200	10873400	U	U	U	U
chr22	10934200	10934400	U	U	U	U
chr22	10935000	10935200	U	U	U	U
chr22	10935800	10936000	U	U	U	U
chr22	10938600	10938800	U	U	U	U
chr22	10939000	10939200	U	U	U	U
chr22	10939200	10939400	U	U	U	U
chr22	10941200	10941400	U	U	U	U
chr22	10945000	10945200	U	U	U	U
chr22	10945400	10945600	U	U	U	U
chr22	10945600	10945800	U	U	U	U
chr22	10947000	10947200	U	U	U	U
chr22	10947200	10947400	U	U	U	U
chr22	10949200	10949400	U	U	U	U
chr22	10952600	10952800	U	U	U	U
chr22	10958400	10958600	U	U	U	U
chr22	11017200	11017400	U	U	U	U
chr22	11019800	11020000	U	U	U	U
chr22	11020200	11020400	U	U	U	U
chr22	11021400	11021600	U	U	U	U
chr22	11021600	11021800	U	U	U	U
chr22	11036800	11037000	U	U	U	U
chr22	11048000	11048200	U	U	U	U
chr22	11050400	11050600	U	U	U	U
chr22	11051800	11052000	U	U	U	U
chr22	11052400	11052600	U	U	U	U
chr22	11053800	11054000	U	U	U	U
chr22	11054600	11054800	U	U	U	U
chr22	11058400	11058600	U	U	U	U
chr22	11067600	11067800	U	U	U	U
chr22	11068200	11068400	U	U	U	U
chr22	11123600	11123800	U	U	U	U
chr22	11125000	11125200	U	U	U	U
chr22	11125800	11126000	U	U	U	U
chr22	11140600	11140800	U	U	U	U
chr22	11143200	11143400	U	U	U	U
chr22	11145800	11146000	U	U	U	U
chr22	11146000	11146200	U	U	U	U
chr22	11148200	11148400	U	U	U	U
chr22	11250600	11250800	U	U	U	U
chr22	11256000	11256200	U	U	U	U
chr22	11261200	11261400	U	U	U	U
chr22	11264600	11264800	U	U	U	U
chr22	11264800	11265000	U	U	U	U
chr22	11269400	11269600	U	U	U	U
chr22	11271800	11272000	U	U	U	U
chr22	11278600	11278800	U	U	U	U
chr22	11278800	11279000	U	U	U	U
chr22	11280400	11280600	U	U	U	U
chr22	11280600	11280800	U	U	U	U
chr22	11281200	11281400	U	U	U	U
chr22	11281400	11281600	U	U	U	U
chr22	11282000	11282200	U	U	U	U
chr22	11282200	11282400	U	U	U	U
chr22	11284000	11284200	U	U	U	U
chr22	11285400	11285600	U	U	U	U
chr22	11285800	11286000	B	U	U	U
chr22	11302600	11302800	U	U	U	U
chr22	11325800	11326000	U	U	U	U
chr22	11350400	11350600	U	U	U	U
chr22	11351400	11351600	U	U	U	U
chr22	11352800	11353000	U	U	U	U
chr22	11357000	11357200	U	U	U	U
chr22	11360800	11361000	U	U	U	U
chr22	11361000	11361200	U	U	U	U
chr22	11442600	11442800	U	U	U	U
chr22	11474000	11474200	U	U	U	U
chr22	11474600	11474800	U	U	U	U
chr22	11477400	11477600	U	U	U	U
chr22	11495200	11495400	U	U	U	U
chr22	11553800	11554000	U	U	U	U
chr22	11574000	11574200	U	U	U	U
chr22	11575400	11575600	U	U	U	U
chr22	11584800	11585000	U	U	U	U
chr22	11585400	11585600	U	U	U	U
chr22	11586200	11586400	U	U	U	U
chr22	11596800	11597000	U	U	U	U
chr22	11597000	11597200	U	U	U	U
chr22	11598000	11598200	U	U	U	U
chr22	11603600	11603800	U	U	U	U
chr22	11606400	11606600	U	U	U	U
chr22	11606600	11606800	U	U	U	U
chr22	11618400	11618600	U	U	U	U
chr22	11618600	11618800	U	U	U	U
chr22	11623600	11623800	U	U	U	U
chr22	11623800	11624000	U	U	U	U
chr22	11693600	11693800	U	U	U	U
chr22	11695000	11695200	U	U	U	U
chr22	11701000	11701200	U	U	U	U
chr22	11703000	11703200	U	U	U	U
chr22	11703200	11703400	U	U	U	U
chr22	11711000	11711200	U	U	U	U
chr22	11711400	11711600	U	U	U	U
chr22	11716400	11716600	U	U	U	U
chr22	11721400	11721600	U	U	U	U
chr22	11774800	11775000	U	U	U	U
chr22	11780400	11780600	U	U	U	U
chr22	11780600	11780800	U	U	U	U
chr22	11783000	11783200	U	U	U	U
chr22	11794600	11794800	U	U	U	U
chr22	11814200	11814400	U	U	U	U
chr22	11818000	11818200	U	U	U	U
chr22	11847000	11847200	U	U	U	U
chr22	11847400	11847600	U	U	U	U
chr22	11855800	11856000	U	U	U	U
chr22	11859800	11860000	U	U	U	U
chr22	11861800	11862000	U	U	U	U
chr22	11862600	11862800	U	U	U	U
chr22	11867600	11867800	U	U	U	U
chr22	11867800	11868000	U	U	U	U
chr22	11869600	11869800	U	U	U	U
chr22	11870200	11870400	U	U	U	U
chr22	11878600	11878800	U	U	U	U
chr22	11882800	11883000	U	U	U	U
chr22	11883000	11883200	U	U	U	U
chr22	11884000	11884200	U	U	U	U
chr22	11887600	11887800	U	U	U	U
chr22	11889600	11889800	U	U	U	U
chr22	11891600	11891800	U	U	U	U
chr22	11892000	11892200	U	U	U	U
chr22	11894600	11894800	U	U	U	U
chr22	11899000	11899200	U	U	U	U
chr22	11903000	11903200	U	U	U	U
chr22	11903400	11903600	U	U	U	U
chr22	11903600	11903800	U	U	U	U
chr22	11904000	11904200	U	U	U	U
chr22	11904600	11904800	U	U	U	U
chr22	11905200	11905400	U	U	U	U
chr22	11905600	11905800	U	U	U	U
chr22	11910200	11910400	U	U	U	U
chr22	11913000	11913200	U	U	U	U
chr22	11913600	11913800	U	U	U	U
chr22	11923600	11923800	U	U	U	U
chr22	11923800	11924000	U	U	U	U
chr22	11924000	11924200	U	U	U	U
chr22	11933400	11933600	U	U	U	U
chr22	11949400	11949600	U	U	U	U
chr22	11949600	11949800	U	U	U	U
chr22	11954800	11955000	U	U	U	U
chr22	11973400	11973600	U	U	U	U
chr22	11973800	11974000	U	U	U	U
chr22	11975200	11975400	U	U	U	U
chr22	11976000	11976200	U	U	U	U
chr22	12049200	12049400	U	U	U	U
chr22	12049800	12050000	U	U	U	U
chr22	12050200	12050400	U	U	U	U
chr22	12050400	12050600	U	U	U	U
chr22	12056800	12057000	U	U	U	U
chr22	12058200	12058400	U	U	U	U
chr22	12058800	12059000	U	U	U	U
chr22	12059000	12059200	U	U	U	U
chr22	12066400	12066600	U	U	U	U
chr22	12066600	12066800	U	U	U	U
chr22	12099400	12099600	U	U	U	U
chr22	12099600	12099800	U	U	U	U
chr22	12099800	12100000	U	U	U	U
chr22	12100000	12100200	U	U	U	U
chr22	12100200	12100400	U	U	U	U
chr22	12115200	12115400	U	U	U	U
chr22	12129200	12129400	U	U	U	U
chr22	12136400	12136600	U	U	U	U
chr22	12145000	12145200	U	U	U	U
chr22	12148800	12149000	U	U	U	U
chr22	12149200	12149400	U	U	U	U
chr22	12157400	12157600	U	U	U	U
chr22	12162400	12162600	U	U	U	U
chr22	12173000	12173200	U	U	U	U
chr22	12174200	12174400	U	U	U	U
chr22	12177600	12177800	U	U	U	U
chr22	12179400	12179600	U	U	U	U
chr22	12179600	12179800	U	U	U	U
chr22	12210800	12211000	U	U	U	U
chr22	12211200	12211400	U	U	U	U
chr22	12211400	12211600	U	U	U	U
chr22	12211800	12212000	U	U	U	U
chr22	12225200	12225400	U	U	U	U
chr22	12278400	12278600	U	U	U	U
chr22	12279600	12279800	U	U	U	U
chr22	12280000	12280200	U	U	U	U
chr22	12280400	12280600	U	U	U	U
chr22	12281000	12281200	U	U	U	U
chr22	12287600	12287800	U	U	U	U
chr22	12288600	12288800	U	U	U	U
chr22	12290000	12290200	U	U	U	U
chr22	12291000	12291200	U	U	U	U
chr22	12291800	12292000	U	U	U	U
chr22	12295400	12295600	U	U	U	U
chr22	12311600	12311800	U	U	U	U
chr22	12313000	12313200	U	U	U	U
chr22	12553400	12553600	U	U	U	U
chr22	12556400	12556600	U	U	U	U
chr22	12569200	12569400	U	U	U	U
chr22	12580000	12580200	U	U	U	U
chr22	12580800	12581000	U	U	U	U
chr22	12604800	12605000	U	U	U	U
chr22	12609000	12609200	U	U	U	U
chr22	12615400	12615600	U	U	U	U
chr22	12618200	12618400	U	U	U	U
chr22	12618800	12619000	U	U	U	U
chr22	12621000	12621200	U	U	U	U
chr22	12623400	12623600	U	U	U	U
chr22	12623800	12624000	U	U	U	U
chr22	12624000	12624200	U	U	U	U
chr22	12625400	12625600	U	U	U	U
chr22	12626800	12627000	U	U	U	U
chr22	12627400	12627600	U	U	U	U
chr22	12694400	12694600	U	U	U	U
chr22	12696600	12696800	U	U	U	U
chr22	12696800	12697000	U	U	U	U
chr22	12697000	12697200	U	U	U	U
chr22	12704600	12704800	U	U	U	U
chr22	12707400	12707600	U	U	U	U
chr22	12708800	12709000	U	U	U	U
chr22	12710000	12710200	U	U	U	U
chr22	12715000	12715200	U	U	U	U
chr22	12716800	12717000	U	U	U	U
chr22	12718200	12718400	U	U	U	U
chr22	12723000	12723200	U	U	U	U
chr22	12723600	12723800	U	U	U	U
chr22	12723800	12724000	U	U	U	U
chr22	12796800	12797000	U	U	U	U
chr22	12797000	12797200	U	U	U	U
chr22	12813600	12813800	U	U	U	U
chr22	12814600	12814800	U	U	U	U
chr22	12815000	12815200	U	U	U	U
chr22	12817600	12817800	U	U	U	U
chr22	12870400	12870600	U	U	U	U
chr22	12870600	12870800	U	U	U	U
chr22	12872200	12872400	U	U	U	U
chr22	12892400	12892600	U	U	U	U
chr22	12893600	12893800	U	U	U	U
chr22	12898600	12898800	U	U	U	U
chr22	12898800	12899000	U	U	U	U
chr22	15222200	15222400	U	U	U	U
chr22	15222400	15222600	U	U	U	U
chr22	15231000	15231200	U	U	U	U
chr22	15236600	15236800	U	U	U	U
chr22	15237600	15237800	U	U	U	U
chr22	15238800	15239000	U	U	U	U
chr22	15240200	15240400	U	U	U	U
chr22	15243000	15243200	U	U	U	U
chr22	15247800	15248000	U	U	U	U
chr22	15263200	15263400	U	U	U	U
chr22	15266200	15266400	U	U	U	U
chr22	15266600	15266800	U	U	U	U
chr22	15267000	15267200	U	U	U	U
chr22	15267400	15267600	U	U	U	U
chr22	15267600	15267800	U	U	U	U
chr22	15269200	15269400	U	U	U	U
chr22	15270800	15271000	U	U	U	U
chr22	15271600	15271800	U	U	U	U
chr22	15290800	15291000	U	U	U	U
chr22	15291000	15291200	U	U	U	U
chr22	15292000	15292200	U	U	U	U
chr22	15296600	15296800	U	U	U	U
chr22	15296800	15297000	U	U	U	U
chr22	15305200	15305400	U	U	U	U
chr22	15312000	15312200	U	U	U	U
chr22	15321200	15321400	U	U	U	U
chr22	15324600	15324800	U	U	U	U
chr22	15324800	15325000	U	U	U	U
chr22	15325200	15325400	U	U	U	U
chr22	15342000	15342200	U	U	U	U
chr22	15342400	15342600	U	U	U	U
chr22	15342800	15343000	U	U	U	U
chr22	15473200	15473400	U	U	U	U
chr22	15477600	15477800	U	U	U	U
chr22	15479000	15479200	U	U	U	U
chr22	15479600	15479800	U	U	U	U
chr22	15487800	15488000	U	U	U	U
chr22	15489800	15490000	U	U	U	U
chr22	15506000	15506200	U	U	U	U
chr22	15511000	15511200	U	U	U	U
chr22	15511200	15511400	U	U	U	U
chr22	15511400	15511600	U	U	U	U
chr22	15511800	15512000	U	U	U	U
chr22	15512000	15512200	U	U	U	U
chr22	15513000	15513200	U	U	U	U
chr22	15513200	15513400	U	U	U	U
chr22	15514600	15514800	U	U	U	U
chr22	15515600	15515800	U	U	U	U
chr22	15517600	15517800	U	U	U	U
chr22	15522800	15523000	U	U	U	U
chr22	15523000	15523200	U	U	U	U
chr22	15524400	15524600	U	U	U	U
chr22	15526400	15526600	U	U	U	U
chr22	15526600	15526800	U	U	U	U
chr22	15530000	15530200	U	U	U	U
chr22	15530200	15530400	U	U	U	U
chr22	15531200	15531400	U	U	U	U
chr22	15532400	15532600	U	U	U	U
chr22	15532600	15532800	U	U	U	U
chr22	15543800	15544000	U	U	U	U
chr22	15546000	15546200	U	U	U	U
chr22	15549600	15549800	U	U	U	U
chr22	15550400	15550600	U	U	U	U
chr22	15550600	15550800	U	U	U	U
chr22	15553200	15553400	U	U	U	U
chr22	15556200	15556400	U	U	U	U
chr22	15558600	15558800	U	U	U	U
chr22	15559200	15559400	U	U	U	U
chr22	15561800	15562000	U	U	U	U
chr22	15562000	15562200	U	U	U	U
chr22	15562200	15562400	U	U	U	U
chr22	15563400	15563600	U	U	U	U
chr22	15566400	15566600	U	U	U	U
chr22	15568000	15568200	U	U	U	U
chr22	15568200	15568400	U	U	U	U
chr22	15569400	15569600	U	U	U	U
chr22	15570800	15571000	U	U	U	U
chr22	15575200	15575400	U	U	U	U
chr22	15578000	15578200	U	U	U	U
chr22	15581000	15581200	U	U	U	U
chr22	15584600	15584800	U	U	U	U
chr22	15588400	15588600	U	U	U	U
chr22	15589000	15589200	U	U	U	U
chr22	15590200	15590400	U	U	U	U
chr22	15592000	15592200	U	U	U	U
chr22	15592400	15592600	U	U	U	U
chr22	15594600	15594800	U	U	U	U
chr22	15598400	15598600	U	U	U	U
chr22	15602200	15602400	U	U	U	U
chr22	15603000	15603200	U	U	U	U
chr22	15610400	15610600	U	U	U	U
chr22	15622600	15622800	U	U	U	U
chr22	15627400	15627600	U	U	U	U
chr22	15630000	15630200	U	U	U	U
chr22	15632000	15632200	U	U	U	U
chr22	15633200	15633400	U	U	U	U
chr22	15635600	15635800	U	U	U	U
chr22	15635800	15636000	U	U	U	U
chr22	15636200	15636400	U	U	U	U
chr22	15637400	15637600	U	U	U	U
chr22	15637800	15638000	U	U	U	U
chr22	15644200	15644400	U	U	U	U
chr22	15667200	15667400	U	U	U	U
chr22	15667400	15667600	U	U	U	U
