chr	start	end	ATAC	CTCF	REST	EP300
chr22	39487200	39487400	B	B	U	U
chr22	39514400	39514600	U	B	B	U
chr22	39519800	39520000	B	B	U	U
chr22	39543200	39543400	B	B	B	U
chr22	40399400	40399600	B	B	B	U
chr22	40646200	40646400	B	B	B	U
chr22	40818800	40819000	B	B	U	U
chr22	41286400	41286600	B	B	U	U
chr22	41533400	41533600	B	B	B	U
chr22	41697000	41697200	B	B	B	U
chr22	41697200	41697400	B	B	B	U
chr22	42169000	42169200	B	B	B	U
chr22	42780200	42780400	B	B	U	U
chr22	42867600	42867800	B	B	B	U
chr22	42903000	42903200	U	B	U	U
chr22	43197000	43197200	U	B	U	U
chr22	43293600	43293800	B	B	U	U
chr22	43346400	43346600	B	B	B	U
chr22	43592400	43592600	U	B	U	U
chr22	43592800	43593000	U	B	U	U
chr22	43828000	43828200	U	B	U	U
chr22	43896400	43896600	U	B	U	U
chr22	43946000	43946200	B	B	B	U
chr22	44438200	44438400	U	B	U	U
chr22	44697400	44697600	B	B	B	U
chr22	45209200	45209400	B	B	B	U
chr22	45242800	45243000	U	B	U	U
chr22	45435600	45435800	B	B	B	U
chr22	45578200	45578400	B	B	B	U
chr22	46037000	46037200	U	B	U	U
chr22	46116600	46116800	B	B	B	U
chr22	46122600	46122800	B	B	B	U
chr22	46250600	46250800	B	B	U	U
chr22	46296600	46296800	B	B	B	U
chr22	46499800	46500000	U	B	U	U
chr22	46533600	46533800	B	B	U	U
chr22	46681000	46681200	B	B	U	U
chr22	46693800	46694000	U	B	U	U
chr22	46798800	46799000	B	B	B	U
chr22	46803400	46803600	B	B	B	U
chr22	47213800	47214000	U	B	U	U
chr22	47600000	47600200	U	B	U	U
chr22	48720000	48720200	B	B	U	U
chr22	49046600	49046800	B	B	B	U
chr22	49404200	49404400	U	B	U	U
chr22	49647600	49647800	U	B	U	U
chr22	49647800	49648000	U	B	U	U
chr22	49724800	49725000	B	B	B	U
chr22	49923600	49923800	U	B	U	U
chr22	49967400	49967600	U	B	U	U
chr22	50012800	50013000	B	B	B	U
chr22	50030400	50030600	B	B	B	U
chr22	50142000	50142200	U	B	U	U
chr22	50142200	50142400	U	B	U	U
chr22	50144000	50144200	U	B	U	U
chr22	50206600	50206800	U	B	U	U
chr22	50456800	50457000	B	B	U	U
chr22	50457000	50457200	B	B	U	U
chr22	50525800	50526000	B	B	B	U
chr22	50545400	50545600	B	B	U	U
chr22	50732200	50732400	B	B	B	U
chr22	10510000	10510200	U	U	U	U
chr22	10523000	10523200	U	U	U	U
chr22	10524200	10524400	U	U	U	U
chr22	10527400	10527600	U	U	U	U
chr22	10532800	10533000	U	U	U	U
chr22	10533000	10533200	U	U	U	U
chr22	10537600	10537800	U	U	U	U
chr22	10541200	10541400	U	U	U	U
chr22	10542800	10543000	U	U	U	U
chr22	10547600	10547800	U	U	U	U
chr22	10551200	10551400	U	U	U	U
chr22	10555000	10555200	U	U	U	U
chr22	10555200	10555400	U	U	U	U
chr22	10559800	10560000	U	U	U	U
chr22	10569600	10569800	U	U	U	U
chr22	10574000	10574200	U	U	U	U
chr22	10576400	10576600	U	U	U	U
chr22	10578600	10578800	U	U	U	U
chr22	10579400	10579600	U	U	U	U
chr22	10580200	10580400	U	U	U	U
chr22	10580600	10580800	U	U	U	U
chr22	10583000	10583200	U	U	U	U
chr22	10583800	10584000	U	U	U	U
chr22	10584000	10584200	U	U	U	U
chr22	10584200	10584400	U	U	U	U
chr22	10588800	10589000	U	U	U	U
chr22	10591200	10591400	U	U	U	U
chr22	10596200	10596400	U	U	U	U
chr22	10601600	10601800	U	U	U	U
chr22	10601800	10602000	U	U	U	U
chr22	10605400	10605600	U	U	U	U
chr22	10606400	10606600	U	U	U	U
chr22	10607200	10607400	U	U	U	U
chr22	10607400	10607600	U	U	U	U
chr22	10611600	10611800	U	U	U	U
chr22	10614600	10614800	U	U	U	U
chr22	10615600	10615800	U	U	U	U
chr22	10616200	10616400	U	U	U	U
chr22	10620600	10620800	U	U	U	U
chr22	10620800	10621000	U	U	U	U
chr22	10625000	10625200	U	U	U	U
chr22	10642200	10642400	U	U	U	U
chr22	10645000	10645200	U	U	U	U
chr22	10647400	10647600	U	U	U	U
chr22	10650800	10651000	U	U	U	U
chr22	10651600	10651800	U	U	U	U
chr22	10654800	10655000	U	U	U	U
chr22	10657600	10657800	U	U	U	U
chr22	10658000	10658200	U	U	U	U
chr22	10659400	10659600	U	U	U	U
chr22	10687200	10687400	U	U	U	U
chr22	10696600	10696800	U	U	U	U
chr22	10696800	10697000	U	U	U	U
chr22	10697400	10697600	U	U	U	U
chr22	10698200	10698400	U	U	U	U
chr22	10705600	10705800	U	U	U	U
chr22	10707400	10707600	U	U	U	U
chr22	10707600	10707800	U	U	U	U
chr22	10708000	10708200	U	U	U	U
chr22	10708800	10709000	U	U	U	U
chr22	10709000	10709200	U	U	U	U
chr22	10713600	10713800	U	U	U	U
chr22	10713800	10714000	U	U	U	U
chr22	10714000	10714200	U	U	U	U
chr22	10716000	10716200	U	U	U	U
chr22	10732600	10732800	U	U	U	U
chr22	10733400	10733600	U	U	U	U
chr22	10740600	10740800	U	U	U	U
chr22	10743000	10743200	U	U	U	U
chr22	10752800	10753000	U	U	U	U
chr22	10762400	10762600	U	U	U	U
chr22	10834800	10835000	U	U	U	U
chr22	10835000	10835200	U	U	U	U
chr22	10845400	10845600	U	U	U	U
chr22	10847400	10847600	U	U	U	U
chr22	10848800	10849000	U	U	U	U
chr22	10853000	10853200	U	U	U	U
chr22	10855600	10855800	U	U	U	U
chr22	10857800	10858000	U	U	U	U
chr22	10864200	10864400	U	U	U	U
chr22	10871600	10871800	U	U	U	U
chr22	10871800	10872000	U	U	U	U
chr22	10872600	10872800	U	U	U	U
chr22	10934400	10934600	U	U	U	U
chr22	10934600	10934800	U	U	U	U
chr22	10935400	10935600	U	U	U	U
chr22	10941800	10942000	U	U	U	U
chr22	10942400	10942600	U	U	U	U
chr22	10942600	10942800	U	U	U	U
chr22	10944800	10945000	U	U	U	U
chr22	10945200	10945400	U	U	U	U
chr22	10945800	10946000	U	U	U	U
chr22	10948600	10948800	U	U	U	U
chr22	10949600	10949800	U	U	U	U
chr22	10953800	10954000	U	U	U	U
chr22	10958800	10959000	U	U	U	U
chr22	10960400	10960600	U	U	U	U
chr22	10961800	10962000	U	U	U	U
chr22	10963000	10963200	U	U	U	U
chr22	11020000	11020200	U	U	U	U
chr22	11024600	11024800	U	U	U	U
chr22	11041200	11041400	U	U	U	U
chr22	11047800	11048000	U	U	U	U
chr22	11053600	11053800	U	U	U	U
chr22	11054800	11055000	U	U	U	U
chr22	11055000	11055200	U	U	U	U
chr22	11056000	11056200	B	U	U	U
chr22	11124400	11124600	U	U	U	U
chr22	11124800	11125000	U	U	U	U
chr22	11125200	11125400	U	U	U	U
chr22	11125400	11125600	U	U	U	U
chr22	11140800	11141000	U	U	U	U
chr22	11142600	11142800	U	U	U	U
chr22	11143000	11143200	U	U	U	U
chr22	11145600	11145800	U	U	U	U
chr22	11146400	11146600	U	U	U	U
chr22	11147200	11147400	U	U	U	U
chr22	11147600	11147800	U	U	U	U
chr22	11159400	11159600	U	U	U	U
chr22	11253600	11253800	U	U	U	U
chr22	11253800	11254000	U	U	U	U
chr22	11254000	11254200	U	U	U	U
chr22	11254200	11254400	U	U	U	U
chr22	11254600	11254800	U	U	U	U
chr22	11257800	11258000	U	U	U	U
chr22	11258400	11258600	U	U	U	U
chr22	11260800	11261000	U	U	U	U
chr22	11272000	11272200	U	U	U	U
chr22	11278400	11278600	U	U	U	U
chr22	11280800	11281000	U	U	U	U
chr22	11282400	11282600	U	U	U	U
chr22	11283800	11284000	U	U	U	U
chr22	11284200	11284400	U	U	U	U
chr22	11285200	11285400	U	U	U	U
chr22	11286200	11286400	U	U	U	U
chr22	11286600	11286800	U	U	U	U
chr22	11287000	11287200	U	U	U	U
chr22	11298000	11298200	U	U	U	U
chr22	11316200	11316400	U	U	U	U
chr22	11326600	11326800	U	U	U	U
chr22	11354000	11354200	U	U	U	U
chr22	11355200	11355400	U	U	U	U
chr22	11355600	11355800	U	U	U	U
chr22	11361400	11361600	U	U	U	U
chr22	11437200	11437400	U	U	U	U
chr22	11442400	11442600	U	U	U	U
chr22	11475000	11475200	U	U	U	U
chr22	11475400	11475600	U	U	U	U
chr22	11477000	11477200	U	U	U	U
chr22	11477600	11477800	U	U	U	U
chr22	11489800	11490000	U	U	U	U
chr22	11494600	11494800	U	U	U	U
chr22	11554000	11554200	U	U	U	U
chr22	11555000	11555200	U	U	U	U
chr22	11564200	11564400	U	U	U	U
chr22	11564600	11564800	U	U	U	U
chr22	11565000	11565200	U	U	U	U
chr22	11565200	11565400	U	U	U	U
chr22	11578200	11578400	U	U	U	U
chr22	11596400	11596600	U	U	U	U
chr22	11600600	11600800	U	U	U	U
chr22	11600800	11601000	U	U	U	U
chr22	11603400	11603600	U	U	U	U
chr22	11604400	11604600	U	U	U	U
chr22	11606200	11606400	U	U	U	U
chr22	11614000	11614200	U	U	U	U
chr22	11618200	11618400	U	U	U	U
chr22	11624600	11624800	U	U	U	U
chr22	11625000	11625200	U	U	U	U
chr22	11629200	11629400	U	U	U	U
chr22	11692600	11692800	U	U	U	U
chr22	11692800	11693000	U	U	U	U
chr22	11693200	11693400	U	U	U	U
chr22	11695200	11695400	U	U	U	U
chr22	11698000	11698200	U	U	U	U
chr22	11775600	11775800	U	U	U	U
chr22	11781400	11781600	U	U	U	U
chr22	11782800	11783000	U	U	U	U
chr22	11812600	11812800	U	U	U	U
chr22	11821400	11821600	U	U	U	U
chr22	11829800	11830000	U	U	U	U
chr22	11843400	11843600	U	U	U	U
chr22	11847200	11847400	U	U	U	U
chr22	11847600	11847800	U	U	U	U
chr22	11855200	11855400	U	U	U	U
chr22	11855600	11855800	U	U	U	U
chr22	11856200	11856400	U	U	U	U
chr22	11859600	11859800	U	U	U	U
chr22	11863000	11863200	U	U	U	U
chr22	11863800	11864000	U	U	U	U
chr22	11865400	11865600	U	U	U	U
chr22	11866600	11866800	U	U	U	U
chr22	11868200	11868400	U	U	U	U
chr22	11868400	11868600	U	U	U	U
chr22	11869800	11870000	U	U	U	U
chr22	11875200	11875400	U	U	U	U
chr22	11876200	11876400	U	U	U	U
chr22	11877400	11877600	U	U	U	U
chr22	11878800	11879000	U	U	U	U
chr22	11880400	11880600	U	U	U	U
chr22	11882000	11882200	U	U	U	U
chr22	11882200	11882400	U	U	U	U
chr22	11882400	11882600	U	U	U	U
chr22	11883800	11884000	U	U	U	U
chr22	11884200	11884400	U	U	U	U
chr22	11884600	11884800	U	U	U	U
chr22	11885400	11885600	U	U	U	U
chr22	11886000	11886200	U	U	U	U
chr22	11889800	11890000	U	U	U	U
chr22	11898800	11899000	U	U	U	U
chr22	11899200	11899400	U	U	U	U
chr22	11902600	11902800	U	U	U	U
chr22	11904200	11904400	U	U	U	U
chr22	11904400	11904600	U	U	U	U
chr22	11909000	11909200	U	U	U	U
chr22	11913800	11914000	U	U	U	U
chr22	11914000	11914200	U	U	U	U
chr22	11915000	11915200	U	U	U	U
chr22	11931800	11932000	U	U	U	U
chr22	11933200	11933400	U	U	U	U
chr22	11949800	11950000	U	U	U	U
chr22	11955200	11955400	U	U	U	U
chr22	11955800	11956000	U	U	U	U
chr22	11972000	11972200	U	U	U	U
chr22	12030800	12031000	U	U	U	U
chr22	12038200	12038400	U	U	U	U
chr22	12040200	12040400	U	U	U	U
chr22	12049600	12049800	U	U	U	U
chr22	12050000	12050200	U	U	U	U
chr22	12051400	12051600	U	U	U	U
chr22	12053000	12053200	U	U	U	U
chr22	12055400	12055600	U	U	U	U
chr22	12055800	12056000	U	U	U	U
chr22	12064200	12064400	U	U	U	U
chr22	12065400	12065600	U	U	U	U
chr22	12098000	12098200	U	U	U	U
chr22	12116000	12116200	U	U	U	U
chr22	12116400	12116600	U	U	U	U
chr22	12121600	12121800	U	U	U	U
chr22	12128400	12128600	U	U	U	U
chr22	12129400	12129600	U	U	U	U
chr22	12131400	12131600	U	U	U	U
chr22	12132400	12132600	U	U	U	U
chr22	12136200	12136400	U	U	U	U
chr22	12137200	12137400	U	U	U	U
chr22	12149000	12149200	U	U	U	U
chr22	12174600	12174800	U	U	U	U
chr22	12175000	12175200	U	U	U	U
chr22	12211600	12211800	U	U	U	U
chr22	12216200	12216400	U	U	U	U
chr22	12216600	12216800	U	U	U	U
chr22	12216800	12217000	U	U	U	U
chr22	12218000	12218200	U	U	U	U
chr22	12219200	12219400	U	U	U	U
chr22	12223400	12223600	U	U	U	U
chr22	12280200	12280400	U	U	U	U
chr22	12283000	12283200	U	U	U	U
chr22	12284000	12284200	U	U	U	U
chr22	12284800	12285000	U	U	U	U
chr22	12287000	12287200	U	U	U	U
chr22	12287400	12287600	U	U	U	U
chr22	12288000	12288200	U	U	U	U
chr22	12289800	12290000	U	U	U	U
chr22	12291200	12291400	U	U	U	U
chr22	12291600	12291800	U	U	U	U
chr22	12296200	12296400	U	U	U	U
chr22	12298400	12298600	U	U	U	U
chr22	12298600	12298800	U	U	U	U
chr22	12311800	12312000	U	U	U	U
chr22	12553200	12553400	U	U	U	U
chr22	12555600	12555800	U	U	U	U
chr22	12556800	12557000	U	U	U	U
chr22	12557200	12557400	U	U	U	U
chr22	12565800	12566000	U	U	U	U
chr22	12568800	12569000	U	U	U	U
chr22	12573000	12573200	U	U	U	U
chr22	12573600	12573800	U	U	U	U
chr22	12575200	12575400	U	U	U	U
chr22	12576600	12576800	U	U	U	U
chr22	12577400	12577600	U	U	U	U
chr22	12584400	12584600	U	U	U	U
chr22	12596600	12596800	U	U	U	U
chr22	12599400	12599600	U	U	U	U
chr22	12601200	12601400	U	U	U	U
chr22	12611000	12611200	U	U	U	U
chr22	12615600	12615800	U	U	U	U
chr22	12615800	12616000	U	U	U	U
chr22	12616000	12616200	U	U	U	U
chr22	12616800	12617000	U	U	U	U
chr22	12626600	12626800	U	U	U	U
chr22	12627000	12627200	U	U	U	U
chr22	12630400	12630600	U	U	U	U
chr22	12631200	12631400	U	U	U	U
chr22	12708200	12708400	U	U	U	U
chr22	12708400	12708600	U	U	U	U
chr22	12709000	12709200	U	U	U	U
chr22	12712200	12712400	U	U	U	U
chr22	12712800	12713000	U	U	U	U
chr22	12714200	12714400	U	U	U	U
chr22	12714600	12714800	U	U	U	U
chr22	12714800	12715000	U	U	U	U
chr22	12715200	12715400	U	U	U	U
chr22	12716200	12716400	U	U	U	U
chr22	12716600	12716800	U	U	U	U
chr22	12717000	12717200	U	U	U	U
chr22	12718000	12718200	U	U	U	U
chr22	12797800	12798000	U	U	U	U
chr22	12814800	12815000	U	U	U	U
chr22	12815600	12815800	U	U	U	U
chr22	12816600	12816800	U	U	U	U
chr22	12869000	12869200	U	U	U	U
chr22	12872400	12872600	U	U	U	U
chr22	12873200	12873400	U	U	U	U
chr22	12879600	12879800	U	U	U	U
chr22	12884000	12884200	U	U	U	U
chr22	12886000	12886200	U	U	U	U
chr22	12886200	12886400	U	U	U	U
chr22	12891200	12891400	U	U	U	U
chr22	12891400	12891600	U	U	U	U
chr22	12899400	12899600	U	U	U	U
chr22	15212400	15212600	U	U	U	U
chr22	15222000	15222200	U	U	U	U
chr22	15235000	15235200	U	U	U	U
chr22	15235400	15235600	U	U	U	U
chr22	15236800	15237000	U	U	U	U
chr22	15240400	15240600	U	U	U	U
chr22	15241400	15241600	U	U	U	U
chr22	15248600	15248800	U	U	U	U
chr22	15251600	15251800	U	U	U	U
chr22	15251800	15252000	U	U	U	U
chr22	15252200	15252400	U	U	U	U
chr22	15264000	15264200	U	U	U	U
chr22	15265000	15265200	U	U	U	U
chr22	15266800	15267000	U	U	U	U
chr22	15269800	15270000	U	U	U	U
chr22	15270600	15270800	U	U	U	U
chr22	15274000	15274200	U	U	U	U
chr22	15275600	15275800	U	U	U	U
chr22	15296400	15296600	U	U	U	U
chr22	15306200	15306400	U	U	U	U
chr22	15310000	15310200	U	U	U	U
chr22	15313200	15313400	U	U	U	U
chr22	15322200	15322400	U	U	U	U
chr22	15324000	15324200	U	U	U	U
chr22	15324400	15324600	U	U	U	U
chr22	15327600	15327800	U	U	U	U
chr22	15328200	15328400	U	U	U	U
chr22	15332800	15333000	U	U	U	U
chr22	15343000	15343200	U	U	U	U
chr22	15344600	15344800	U	U	U	U
chr22	15347400	15347600	U	U	U	U
chr22	15471200	15471400	U	U	U	U
chr22	15474400	15474600	U	U	U	U
chr22	15474800	15475000	U	U	U	U
chr22	15476800	15477000	U	U	U	U
chr22	15477400	15477600	U	U	U	U
chr22	15478800	15479000	U	U	U	U
chr22	15479200	15479400	U	U	U	U
chr22	15490000	15490200	U	U	U	U
chr22	15491600	15491800	U	U	U	U
chr22	15505400	15505600	U	U	U	U
chr22	15508000	15508200	U	U	U	U
chr22	15508200	15508400	U	U	U	U
chr22	15514000	15514200	U	U	U	U
chr22	15516000	15516200	U	U	U	U
chr22	15522600	15522800	U	U	U	U
chr22	15525800	15526000	U	U	U	U
chr22	15526800	15527000	U	U	U	U
chr22	15527200	15527400	U	U	U	U
chr22	15528600	15528800	U	U	U	U
chr22	15529600	15529800	U	U	U	U
chr22	15529800	15530000	U	U	U	U
chr22	15530400	15530600	U	U	U	U
chr22	15542600	15542800	U	U	U	U
chr22	15542800	15543000	U	U	U	U
chr22	15544400	15544600	U	U	U	U
chr22	15545000	15545200	U	U	U	U
chr22	15545400	15545600	U	U	U	U
chr22	15549800	15550000	U	U	U	U
chr22	15551000	15551200	U	U	U	U
chr22	15552200	15552400	U	U	U	U
chr22	15552400	15552600	U	U	U	U
chr22	15554000	15554200	U	U	U	U
chr22	15555400	15555600	U	U	U	U
chr22	15556400	15556600	U	U	U	U
chr22	15557800	15558000	U	U	U	U
chr22	15559800	15560000	U	U	U	U
chr22	15561600	15561800	U	U	U	U
chr22	15562400	15562600	U	U	U	U
chr22	15563600	15563800	U	U	U	U
chr22	15564000	15564200	U	U	U	U
chr22	15564400	15564600	U	U	U	U
chr22	15565000	15565200	U	U	U	U
chr22	15565200	15565400	U	U	U	U
chr22	15572400	15572600	U	U	U	U
chr22	15575400	15575600	U	U	U	U
chr22	15578200	15578400	U	U	U	U
chr22	15578600	15578800	U	U	U	U
chr22	15583400	15583600	U	U	U	U
chr22	15588600	15588800	U	U	U	U
chr22	15588800	15589000	U	U	U	U
chr22	15589400	15589600	U	U	U	U
chr22	15589800	15590000	U	U	U	U
chr22	15595400	15595600	U	U	U	U
chr22	15602000	15602200	U	U	U	U
chr22	15604000	15604200	U	U	U	U
chr22	15610600	15610800	U	U	U	U
chr22	15612200	15612400	U	U	U	U
chr22	15612400	15612600	U	U	U	U
chr22	15621600	15621800	U	U	U	U
chr22	15622400	15622600	U	U	U	U
chr22	15624000	15624200	U	U	U	U
chr22	15624200	15624400	U	U	U	U
chr22	15625000	15625200	U	U	U	U
chr22	15625400	15625600	U	U	U	U
chr22	15627200	15627400	U	U	U	U
chr22	15628000	15628200	U	U	U	U
chr22	15631600	15631800	U	U	U	U
chr22	15631800	15632000	U	U	U	U
chr22	15634800	15635000	U	U	U	U
chr22	15635000	15635200	U	U	U	U
chr22	15635200	15635400	U	U	U	U
chr22	15635400	15635600	U	U	U	U
chr22	15638000	15638200	U	U	U	U
chr22	15638200	15638400	U	U	U	U
chr22	15638400	15638600	U	U	U	U
chr22	15638600	15638800	U	U	U	U
chr22	15639000	15639200	U	U	U	U
chr22	15643600	15643800	U	U	U	U
chr22	15646000	15646200	U	U	U	U
chr22	15648000	15648200	U	U	U	U
chr22	15666800	15667000	U	U	U	U
chr22	15667000	15667200	U	U	U	U
chr22	15668800	15669000	U	U	U	U
chr22	15669000	15669200	U	U	U	U
chr22	15684400	15684600	U	U	U	U
