chr	start	end	ATAC	CTCF	REST	EP300
chr4	94406800	94407000	B	B	B	U
chr4	95125200	95125400	B	B	U	U
chr4	95156400	95156600	U	B	B	U
chr4	95205000	95205200	B	B	U	U
chr4	98092800	98093000	U	B	U	U
chr4	98150600	98150800	U	B	U	U
chr4	98467600	98467800	B	B	B	U
chr4	98995600	98995800	B	B	U	U
chr4	99724000	99724200	B	B	B	U
chr4	99812000	99812200	U	B	B	U
chr4	100093600	100093800	B	B	U	U
chr4	102345600	102345800	B	B	B	B
chr4	102431600	102431800	B	B	B	U
chr4	102541600	102541800	B	B	U	U
chr4	102541800	102542000	B	B	U	U
chr4	102542000	102542200	B	B	U	U
chr4	102578800	102579000	B	B	U	U
chr4	102826800	102827000	B	B	U	U
chr4	102869200	102869400	B	B	B	B
chr4	103091800	103092000	B	B	B	U
chr4	105471800	105472000	B	B	B	U
chr4	106266200	106266400	U	B	B	U
chr4	106898600	106898800	B	B	U	U
chr4	107034400	107034600	U	B	U	U
chr4	107050600	107050800	U	B	U	U
chr4	107654600	107654800	B	B	B	U
chr4	108018600	108018800	B	B	B	U
chr4	108135600	108135800	B	B	U	U
chr4	108155400	108155600	B	B	U	U
chr4	108513200	108513400	B	B	B	U
chr4	108611400	108611600	U	B	U	U
chr4	108783600	108783800	U	B	U	U
chr4	108783800	108784000	U	B	U	U
chr4	109658800	109659000	U	B	U	U
chr4	110005600	110005800	B	B	B	U
chr4	110211400	110211600	B	B	U	U
chr4	110480200	110480400	U	B	U	U
chr4	110516400	110516600	B	B	B	U
chr4	110516600	110516800	B	B	B	U
chr4	110589200	110589400	U	B	U	U
chr4	110589400	110589600	U	B	U	U
chr4	110589600	110589800	U	B	U	U
chr4	111937400	111937600	U	B	U	U
chr4	112060200	112060400	U	B	U	U
chr4	112232000	112232200	B	B	U	U
chr4	112328000	112328200	U	B	U	U
chr4	112637200	112637400	B	B	U	B
chr4	112951400	112951600	U	B	U	U
chr4	113278400	113278600	B	B	U	U
chr4	113328600	113328800	B	B	U	U
chr4	114659400	114659600	B	B	U	U
chr4	114659600	114659800	B	B	U	U
chr4	115090600	115090800	U	B	U	U
chr4	118281000	118281200	B	B	U	U
chr4	118676000	118676200	U	B	U	U
chr4	118683000	118683200	B	B	U	U
chr4	118836200	118836400	B	B	U	U
chr4	118836400	118836600	B	B	U	U
chr4	119042000	119042200	B	B	U	U
chr4	119213000	119213200	B	B	U	B
chr4	119300800	119301000	B	B	U	U
chr4	119627400	119627600	B	B	U	U
chr4	120067400	120067600	B	B	U	B
chr4	120156200	120156400	B	B	U	U
chr4	121307800	121308000	B	B	U	U
chr4	121822800	121823000	B	B	U	U
chr4	121944000	121944200	B	B	U	U
chr4	122218800	122219000	B	B	U	U
chr4	122224400	122224600	B	B	U	U
chr4	122310000	122310200	U	B	U	U
chr4	122602800	122603000	B	B	B	U
chr4	122716800	122717000	B	B	B	U
chr4	123244400	123244600	U	B	U	U
chr4	123581400	123581600	B	B	U	U
chr4	123659800	123660000	B	B	B	U
chr4	124334000	124334200	B	B	B	U
chr4	124711400	124711600	B	B	U	U
chr4	124712000	124712200	B	B	U	U
chr4	125244800	125245000	U	B	U	U
chr4	126106800	126107000	B	B	U	U
chr4	127401000	127401200	B	B	B	U
chr4	127782000	127782200	B	B	B	B
chr4	127809400	127809600	B	B	B	U
chr4	128220400	128220600	U	B	U	U
chr4	128288200	128288400	B	B	B	B
chr4	128288400	128288600	B	B	B	B
chr4	128310600	128310800	B	B	B	U
chr4	128341600	128341800	B	B	U	U
chr4	128380000	128380200	B	B	U	U
chr4	128454200	128454400	B	B	B	B
chr4	128552800	128553000	B	B	U	U
chr4	128600400	128600600	B	B	U	U
chr4	128600600	128600800	B	B	U	U
chr4	129146800	129147000	B	B	U	U
chr4	129344200	129344400	B	B	B	U
chr4	132333000	132333200	U	B	U	U
chr4	132333200	132333400	U	B	U	U
chr4	132642200	132642400	U	B	U	U
chr4	136864600	136864800	U	B	U	U
chr4	138485600	138485800	U	B	U	U
chr4	138938400	138938600	B	B	B	U
chr4	139015600	139015800	B	B	U	U
chr4	139085400	139085600	U	B	U	U
chr4	139212800	139213000	U	B	U	U
chr4	139227800	139228000	B	B	B	U
chr4	139266600	139266800	B	B	B	B
chr4	139403400	139403600	B	B	U	U
chr4	139509800	139510000	B	B	U	U
chr4	139562600	139562800	U	B	U	U
chr4	139656600	139656800	B	B	B	U
chr4	139750000	139750200	U	B	U	U
chr4	140052200	140052400	B	B	U	U
chr4	140330600	140330800	U	B	U	U
chr4	140395800	140396000	U	B	U	U
chr4	140426800	140427000	B	B	U	U
chr4	141307200	141307400	B	B	U	U
chr4	142126800	142127000	U	B	B	U
chr4	143336800	143337000	B	B	U	U
chr4	143396600	143396800	B	B	U	U
chr4	143483000	143483200	B	B	B	U
chr4	144021800	144022000	B	B	B	U
chr4	144572600	144572800	U	B	U	U
chr4	144787400	144787600	B	B	U	U
chr4	145061400	145061600	B	B	U	U
chr4	145234200	145234400	B	B	B	U
chr4	145616800	145617000	U	B	U	U
chr4	145825600	145825800	U	B	U	U
chr4	147518800	147519000	B	B	U	U
chr4	148045000	148045200	U	B	U	U
chr4	149264200	149264400	U	B	U	U
chr4	149981000	149981200	B	B	U	U
chr4	150010600	150010800	B	B	U	U
chr4	150217200	150217400	B	B	U	U
chr4	150248200	150248400	B	B	B	U
chr4	150297800	150298000	B	B	B	U
chr4	151362800	151363000	B	B	B	U
chr4	151577800	151578000	U	B	U	U
chr4	152046000	152046200	B	B	U	U
chr4	152099600	152099800	U	B	U	U
chr4	152454400	152454600	U	B	U	U
chr4	152667200	152667400	U	B	U	U
chr4	152706200	152706400	U	B	U	U
chr4	152735400	152735600	U	B	B	U
chr4	152779600	152779800	B	B	B	U
chr4	152779800	152780000	B	B	B	U
chr4	153082200	153082400	U	B	U	U
chr4	153128000	153128200	B	B	B	U
chr4	153207800	153208000	B	B	U	U
chr4	153232800	153233000	B	B	B	U
chr4	153295200	153295400	B	B	U	U
chr4	153346600	153346800	U	B	U	U
chr4	153536200	153536400	U	B	U	U
chr4	153576400	153576600	B	B	B	U
chr4	153792400	153792600	B	B	U	U
chr4	153792600	153792800	B	B	U	U
chr4	154083000	154083200	B	B	U	U
chr4	154314200	154314400	U	B	U	U
chr4	154349800	154350000	B	B	U	U
chr4	154416200	154416400	B	B	U	U
chr4	154416400	154416600	B	B	U	U
chr4	154928800	154929000	U	B	U	U
chr4	155442200	155442400	U	B	U	U
chr4	157992200	157992400	U	B	B	U
chr4	158210400	158210600	B	B	B	U
chr4	158578600	158578800	B	B	B	U
chr4	158730000	158730200	B	B	B	U
chr4	159104800	159105000	B	B	U	U
chr4	159203200	159203400	B	B	B	U
chr4	159384600	159384800	U	B	U	U
chr4	159455800	159456000	B	B	U	U
chr4	159947000	159947200	U	B	U	U
chr4	159947200	159947400	U	B	U	U
chr4	162497800	162498000	U	B	U	U
chr4	162943200	162943400	U	B	U	U
chr4	162943400	162943600	U	B	U	U
chr4	163588000	163588200	U	B	U	U
chr4	165017000	165017200	B	B	U	U
chr4	165017200	165017400	B	B	U	U
chr4	165061200	165061400	U	B	U	U
chr4	165096800	165097000	U	B	U	U
chr4	165112600	165112800	B	B	B	U
chr4	165379000	165379200	B	B	U	U
chr4	165465000	165465200	B	B	B	U
chr4	166165800	166166000	B	B	U	U
chr4	168514200	168514400	U	B	U	U
chr4	168514400	168514600	U	B	U	U
chr4	169009800	169010000	B	B	B	U
chr4	169311800	169312000	B	B	U	U
chr4	169612000	169612200	B	B	U	U
chr4	169619400	169619600	B	B	U	U
chr4	169757800	169758000	B	B	U	U
chr4	170853600	170853800	U	B	U	U
chr4	172147600	172147800	U	B	U	U
chr4	172202600	172202800	U	B	B	U
chr4	173025000	173025200	B	B	B	U
chr4	173025200	173025400	B	B	B	U
chr4	173171000	173171200	B	B	B	U
chr4	173319000	173319200	U	B	U	U
chr4	173506000	173506200	B	B	B	U
chr4	173536800	173537000	U	B	U	U
chr4	173592000	173592200	B	B	U	U
chr4	173748400	173748600	U	B	U	U
chr4	174319200	174319400	U	B	U	U
chr4	174319400	174319600	U	B	U	U
chr4	174521800	174522000	B	B	U	U
chr4	174714400	174714600	B	B	B	B
chr4	174714600	174714800	B	B	B	B
chr4	175537000	175537200	U	B	U	U
chr4	175947000	175947200	U	B	U	U
chr4	176150200	176150400	U	B	U	U
chr4	176277800	176278000	B	B	U	U
chr4	176376000	176376200	U	B	U	U
chr4	176789800	176790000	U	B	U	U
chr4	177579800	177580000	U	B	U	U
chr4	179867400	179867600	B	B	U	U
chr4	181569600	181569800	U	B	U	U
chr4	182806400	182806600	B	B	B	U
chr4	182806600	182806800	B	B	B	U
chr4	183078800	183079000	U	B	U	U
chr4	183262400	183262600	B	B	B	B
chr4	183353800	183354000	B	B	U	U
chr4	183721400	183721600	U	B	U	U
chr4	184097200	184097400	B	B	U	U
chr4	184163800	184164000	B	B	B	U
chr4	184251000	184251200	B	B	U	U
chr4	185005200	185005400	B	B	B	U
chr4	185099000	185099200	U	B	U	U
chr4	185143000	185143200	B	B	U	U
chr4	185183800	185184000	B	B	U	U
chr4	185318000	185318200	B	B	U	U
chr4	185540000	185540200	U	B	U	U
chr4	185593400	185593600	U	B	U	U
chr4	185634000	185634200	U	B	U	U
chr4	186021600	186021800	U	B	U	U
chr4	186021800	186022000	U	B	U	U
chr4	186170000	186170200	B	B	U	U
chr4	186191400	186191600	B	B	B	B
chr4	186201800	186202000	B	B	U	U
chr4	186587400	186587600	B	B	B	U
chr4	186949200	186949400	B	B	U	U
chr4	188372800	188373000	U	B	U	U
chr4	189940800	189941000	B	B	U	B
chr4	189974000	189974200	U	B	U	U
chr4	21200	21400	U	U	U	U
chr4	24000	24200	U	U	U	U
chr4	25200	25400	U	U	U	U
chr4	28600	28800	U	U	U	U
chr4	29000	29200	B	U	U	U
chr4	32400	32600	U	U	U	U
chr4	32800	33000	U	U	U	U
chr4	33800	34000	U	U	U	U
chr4	36600	36800	U	U	U	U
chr4	43800	44000	U	U	U	U
chr4	48600	48800	U	U	U	U
chr4	49200	49400	U	U	U	U
chr4	57000	57200	U	U	U	U
chr4	59600	59800	U	U	U	U
chr4	72600	72800	U	U	U	U
chr4	72800	73000	U	U	U	U
chr4	84800	85000	U	U	U	U
chr4	105000	105200	U	U	U	U
chr4	106400	106600	U	U	U	U
chr4	108000	108200	U	U	U	U
chr4	109600	109800	U	U	U	U
chr4	116800	117000	U	U	U	U
chr4	117000	117200	U	U	U	U
chr4	128600	128800	U	U	U	U
chr4	129000	129200	U	U	U	U
chr4	132400	132600	U	U	U	U
chr4	149200	149400	U	U	U	U
chr4	149400	149600	U	U	U	U
chr4	156200	156400	U	U	U	U
chr4	173200	173400	U	U	U	U
chr4	199600	199800	U	U	U	U
chr4	199800	200000	U	U	U	U
chr4	200800	201000	U	U	U	U
chr4	201000	201200	U	U	U	U
chr4	205000	205200	U	U	U	U
chr4	205200	205400	U	U	U	U
chr4	205800	206000	U	U	U	U
chr4	207200	207400	U	U	U	U
chr4	213800	214000	U	U	U	U
chr4	216400	216600	U	U	U	U
chr4	216800	217000	U	U	U	U
chr4	217200	217400	U	U	U	U
chr4	219000	219200	U	U	U	U
chr4	234400	234600	U	U	U	U
chr4	253600	253800	U	U	U	U
chr4	260200	260400	U	U	U	U
chr4	276000	276200	U	U	U	U
chr4	289400	289600	U	U	U	U
chr4	298000	298200	U	U	U	U
chr4	298600	298800	U	U	U	U
chr4	303800	304000	U	U	U	U
chr4	304200	304400	U	U	U	U
chr4	305400	305600	U	U	U	U
chr4	308800	309000	U	U	U	U
chr4	309400	309600	U	U	U	U
chr4	320200	320400	U	U	U	U
chr4	333400	333600	U	U	U	U
chr4	334600	334800	U	U	U	U
chr4	335400	335600	U	U	U	U
chr4	337600	337800	U	U	U	U
chr4	342600	342800	U	U	U	U
chr4	360600	360800	U	U	U	U
chr4	375000	375200	U	U	U	U
chr4	376600	376800	U	U	U	U
chr4	377400	377600	U	U	U	U
chr4	378600	378800	U	U	U	U
chr4	387200	387400	U	U	U	U
chr4	390400	390600	U	U	U	U
chr4	416400	416600	U	U	U	U
chr4	416800	417000	U	U	U	U
chr4	419000	419200	U	U	U	U
chr4	425800	426000	U	U	U	U
chr4	426200	426400	U	U	U	U
chr4	426400	426600	U	U	U	U
chr4	426800	427000	U	U	U	U
chr4	428800	429000	U	U	U	U
chr4	433600	433800	U	U	U	U
chr4	433800	434000	U	U	U	U
chr4	434000	434200	U	U	U	U
chr4	434600	434800	U	U	U	U
chr4	438800	439000	U	U	U	U
chr4	440000	440200	U	U	U	U
chr4	441200	441400	U	U	U	U
chr4	457000	457200	U	U	U	U
chr4	466400	466600	U	U	U	U
chr4	472600	472800	U	U	U	U
chr4	473800	474000	B	U	U	U
chr4	474200	474400	B	U	U	U
chr4	475200	475400	U	U	U	U
chr4	479200	479400	U	U	U	U
chr4	480000	480200	U	U	U	U
chr4	486600	486800	U	U	U	U
chr4	499600	499800	B	U	U	U
chr4	499800	500000	B	U	U	U
chr4	500200	500400	B	U	U	U
chr4	502400	502600	U	U	U	U
chr4	505000	505200	U	U	U	U
chr4	506600	506800	U	U	U	U
chr4	507400	507600	U	U	U	U
chr4	517800	518000	U	U	U	U
chr4	522400	522600	U	U	U	U
chr4	523600	523800	U	U	U	U
chr4	525200	525400	U	U	U	U
chr4	527400	527600	U	U	U	U
chr4	528400	528600	U	U	U	U
chr4	531600	531800	U	U	U	U
chr4	532400	532600	U	U	U	U
chr4	533400	533600	U	U	U	U
chr4	535600	535800	U	U	U	U
chr4	535800	536000	U	U	U	U
chr4	536200	536400	U	U	U	U
chr4	536800	537000	U	U	U	U
chr4	542200	542400	U	U	U	U
chr4	546200	546400	U	U	U	U
chr4	567800	568000	U	U	U	U
chr4	569600	569800	U	U	U	U
chr4	569800	570000	U	U	U	U
chr4	570000	570200	U	U	U	U
chr4	573400	573600	U	U	U	U
chr4	573800	574000	U	U	U	U
chr4	577200	577400	U	U	U	U
chr4	578600	578800	U	U	U	U
chr4	579800	580000	U	U	U	U
chr4	580000	580200	U	U	U	U
chr4	588000	588200	B	U	U	U
chr4	609800	610000	U	U	U	U
chr4	610000	610200	U	U	U	U
chr4	613200	613400	U	U	U	U
chr4	620200	620400	U	U	U	U
chr4	621600	621800	U	U	U	U
chr4	622000	622200	U	U	U	U
chr4	624800	625000	U	U	U	U
chr4	625400	625600	U	U	U	U
chr4	626800	627000	U	U	U	U
chr4	630800	631000	U	U	U	U
chr4	633600	633800	U	U	U	U
chr4	634400	634600	B	U	U	U
chr4	635800	636000	U	U	U	U
chr4	650000	650200	U	U	U	U
chr4	650800	651000	U	U	U	U
chr4	651400	651600	U	U	U	U
chr4	654000	654200	U	U	U	U
chr4	659000	659200	U	U	U	U
chr4	659800	660000	U	U	U	U
chr4	661800	662000	U	U	U	U
chr4	663800	664000	U	U	U	U
chr4	664200	664400	U	U	U	U
chr4	665400	665600	B	U	U	U
chr4	670000	670200	U	U	U	U
chr4	676000	676200	U	U	U	U
chr4	677000	677200	U	U	U	U
chr4	679400	679600	U	U	U	U
chr4	681200	681400	B	U	U	U
chr4	682200	682400	B	U	U	U
chr4	684400	684600	U	U	U	U
chr4	686200	686400	U	U	U	U
chr4	686800	687000	B	U	U	U
chr4	687800	688000	B	U	U	U
chr4	688200	688400	U	U	U	U
chr4	689600	689800	U	U	U	U
chr4	690200	690400	U	U	U	U
chr4	692800	693000	U	U	U	U
chr4	698800	699000	U	U	U	U
chr4	707200	707400	U	U	U	U
chr4	714400	714600	U	U	U	U
chr4	719800	720000	U	U	U	U
chr4	721400	721600	U	U	U	U
chr4	722200	722400	U	U	U	U
chr4	731200	731400	B	U	U	U
chr4	732600	732800	U	U	U	U
chr4	733400	733600	U	U	U	U
chr4	733600	733800	U	U	U	U
chr4	733800	734000	U	U	U	U
chr4	734200	734400	U	U	U	U
chr4	735800	736000	U	U	U	U
chr4	737200	737400	U	U	U	U
chr4	738200	738400	U	U	U	U
chr4	739600	739800	U	U	U	U
chr4	740000	740200	U	U	U	U
chr4	740200	740400	U	U	U	U
chr4	748600	748800	U	U	U	U
chr4	750800	751000	U	U	U	U
chr4	751400	751600	U	U	U	U
chr4	752800	753000	U	U	U	U
chr4	754200	754400	U	U	U	U
chr4	757200	757400	U	U	U	U
chr4	760400	760600	U	U	U	U
chr4	760600	760800	U	U	U	U
chr4	761600	761800	U	U	U	U
chr4	765600	765800	U	U	U	U
chr4	766000	766200	U	U	U	U
chr4	766400	766600	U	U	U	U
chr4	767200	767400	U	U	U	U
chr4	767600	767800	U	U	U	U
chr4	767800	768000	U	U	U	U
chr4	768400	768600	U	U	U	U
chr4	769000	769200	U	U	U	U
chr4	770000	770200	U	U	U	U
chr4	772000	772200	U	U	U	U
chr4	784400	784600	U	U	U	U
chr4	785400	785600	U	U	U	U
chr4	787000	787200	U	U	U	U
chr4	787800	788000	U	U	U	U
chr4	788800	789000	U	U	U	U
chr4	789000	789200	U	U	U	U
chr4	789200	789400	U	U	U	U
chr4	789400	789600	U	U	U	U
chr4	791600	791800	U	U	U	U
chr4	792200	792400	B	U	U	U
chr4	792800	793000	U	U	U	U
chr4	794000	794200	U	U	U	U
chr4	794600	794800	U	U	U	U
chr4	794800	795000	U	U	U	U
chr4	795200	795400	U	U	U	U
chr4	819200	819400	U	U	U	U
chr4	819800	820000	U	U	U	U
chr4	821000	821200	U	U	U	U
