chr	start	end	ATAC	CTCF	REST	EP300
chr4	73434600	73434800	U	B	B	U
chr4	73729600	73729800	B	B	B	U
chr4	73729800	73730000	B	B	B	U
chr4	73923400	73923600	U	B	B	U
chr4	74532000	74532200	B	B	B	B
chr4	75289800	75290000	U	B	U	U
chr4	75724000	75724200	B	B	B	B
chr4	75892600	75892800	B	B	U	U
chr4	76067800	76068000	B	B	B	U
chr4	76087200	76087400	B	B	B	U
chr4	76179800	76180000	B	B	B	U
chr4	76431000	76431200	U	B	B	U
chr4	77011800	77012000	U	B	U	U
chr4	77203600	77203800	B	B	B	U
chr4	77385400	77385600	B	B	U	U
chr4	77601000	77601200	U	B	U	U
chr4	77606400	77606600	U	B	U	U
chr4	77699800	77700000	B	B	U	U
chr4	78517000	78517200	B	B	B	U
chr4	78612600	78612800	B	B	B	U
chr4	78669600	78669800	B	B	B	U
chr4	78864600	78864800	B	B	B	U
chr4	79320800	79321000	U	B	U	U
chr4	80215600	80215800	U	B	B	U
chr4	80336000	80336200	B	B	B	U
chr4	80361600	80361800	U	B	B	U
chr4	80366000	80366200	B	B	B	U
chr4	81040200	81040400	U	B	U	U
chr4	81406000	81406200	B	B	B	U
chr4	81467400	81467600	U	B	B	U
chr4	81844800	81845000	B	B	B	U
chr4	82429600	82429800	B	B	B	B
chr4	82555200	82555400	U	B	U	U
chr4	82555400	82555600	U	B	U	U
chr4	83282200	83282400	U	B	U	U
chr4	83362400	83362600	B	B	U	U
chr4	83388400	83388600	B	B	U	U
chr4	83484600	83484800	B	B	U	U
chr4	83644600	83644800	B	B	U	U
chr4	83665000	83665200	U	B	U	U
chr4	83846200	83846400	U	B	U	U
chr4	84451800	84452000	U	B	U	U
chr4	84682200	84682400	U	B	U	U
chr4	84750200	84750400	B	B	U	U
chr4	84971400	84971600	U	B	B	U
chr4	86496200	86496400	U	B	U	U
chr4	86498800	86499000	B	B	U	U
chr4	87006600	87006800	B	B	B	U
chr4	87054200	87054400	B	B	U	U
chr4	87150800	87151000	B	B	B	U
chr4	87219800	87220000	B	B	U	U
chr4	87270400	87270600	B	B	B	U
chr4	87353400	87353600	U	B	U	U
chr4	87679400	87679600	B	B	B	U
chr4	87839400	87839600	U	B	B	U
chr4	87839600	87839800	U	B	B	U
chr4	88219000	88219200	B	B	B	U
chr4	88526200	88526400	U	B	B	U
chr4	88673000	88673200	B	B	U	U
chr4	88791200	88791400	U	B	U	U
chr4	88802000	88802200	U	B	U	U
chr4	89438400	89438600	B	B	U	U
chr4	89586800	89587000	U	B	U	U
chr4	89598800	89599000	U	B	U	U
chr4	89901800	89902000	B	B	U	U
chr4	89949800	89950000	U	B	U	U
chr4	92387400	92387600	U	B	U	U
chr4	94127800	94128000	B	B	U	U
chr4	94304600	94304800	B	B	B	U
chr4	95095600	95095800	U	B	U	U
chr4	95166000	95166200	B	B	B	U
chr4	95181400	95181600	B	B	U	U
chr4	98748600	98748800	B	B	U	U
chr4	98995200	98995400	B	B	B	B
chr4	99056200	99056400	B	B	B	U
chr4	99885200	99885400	B	B	B	U
chr4	99949000	99949200	B	B	U	B
chr4	100063600	100063800	U	B	U	U
chr4	100093400	100093600	B	B	U	U
chr4	102263000	102263200	B	B	B	U
chr4	102299600	102299800	B	B	U	U
chr4	102431400	102431600	B	B	B	U
chr4	102610000	102610200	U	B	U	U
chr4	102620800	102621000	B	B	B	B
chr4	102731200	102731400	B	B	U	U
chr4	102827800	102828000	B	B	B	U
chr4	105141000	105141200	B	B	B	U
chr4	105474000	105474200	B	B	B	U
chr4	105715600	105715800	U	B	U	U
chr4	107519200	107519400	U	B	U	U
chr4	107654800	107655000	B	B	B	U
chr4	107760600	107760800	B	B	B	U
chr4	108360000	108360200	B	B	U	B
chr4	108637800	108638000	U	B	U	U
chr4	108834800	108835000	B	B	B	U
chr4	108835000	108835200	B	B	B	U
chr4	108887000	108887200	B	B	U	U
chr4	108887200	108887400	B	B	U	U
chr4	108890600	108890800	B	B	U	U
chr4	109298800	109299000	B	B	B	U
chr4	109406600	109406800	B	B	B	U
chr4	109659000	109659200	U	B	U	U
chr4	109703000	109703200	B	B	B	U
chr4	109826800	109827000	B	B	U	U
chr4	110511000	110511200	B	B	B	U
chr4	111854600	111854800	U	B	U	U
chr4	111854800	111855000	U	B	U	U
chr4	112060400	112060600	U	B	U	U
chr4	112235200	112235400	U	B	B	U
chr4	112327800	112328000	U	B	U	U
chr4	112348400	112348600	B	B	U	U
chr4	112523800	112524000	B	B	B	U
chr4	112633600	112633800	U	B	U	U
chr4	112637400	112637600	B	B	U	B
chr4	112853600	112853800	U	B	U	U
chr4	113328400	113328600	U	B	U	U
chr4	113358800	113359000	U	B	U	U
chr4	114694800	114695000	U	B	B	U
chr4	115090800	115091000	U	B	U	U
chr4	116180000	116180200	U	B	U	U
chr4	118969200	118969400	B	B	B	U
chr4	118982000	118982200	B	B	B	U
chr4	119136400	119136600	U	B	U	U
chr4	119136600	119136800	U	B	U	U
chr4	119286400	119286600	U	B	B	U
chr4	119559200	119559400	U	B	U	U
chr4	120049800	120050000	B	B	B	U
chr4	120071200	120071400	U	B	U	U
chr4	120156000	120156200	B	B	U	U
chr4	120156400	120156600	B	B	U	U
chr4	121112400	121112600	U	B	U	U
chr4	121252400	121252600	B	B	B	U
chr4	122003400	122003600	B	B	B	U
chr4	122224600	122224800	B	B	U	U
chr4	122652400	122652600	B	B	U	U
chr4	122717000	122717200	B	B	B	U
chr4	123103000	123103200	B	B	U	U
chr4	123127400	123127600	U	B	U	U
chr4	123398200	123398400	B	B	B	U
chr4	123565000	123565200	B	B	B	B
chr4	123660000	123660200	B	B	B	U
chr4	124262400	124262600	B	B	B	U
chr4	124322200	124322400	U	B	U	U
chr4	124711800	124712000	B	B	U	U
chr4	124713200	124713400	B	B	B	B
chr4	125751000	125751200	U	B	U	U
chr4	126627400	126627600	B	B	U	U
chr4	127479000	127479200	U	B	U	U
chr4	127601200	127601400	U	B	U	U
chr4	127881400	127881600	B	B	U	U
chr4	127881600	127881800	B	B	U	U
chr4	128553600	128553800	B	B	B	U
chr4	128863400	128863600	B	B	U	U
chr4	129140400	129140600	U	B	U	U
chr4	129218600	129218800	U	B	U	U
chr4	131091800	131092000	U	B	U	U
chr4	133154600	133154800	U	B	U	U
chr4	135371200	135371400	U	B	U	U
chr4	138681200	138681400	B	B	B	U
chr4	138832000	138832200	B	B	U	U
chr4	138871200	138871400	B	B	B	U
chr4	139015400	139015600	B	B	U	U
chr4	139015800	139016000	B	B	U	U
chr4	139030600	139030800	B	B	B	B
chr4	139084200	139084400	B	B	U	U
chr4	139178000	139178200	B	B	B	B
chr4	139229600	139229800	B	B	B	U
chr4	139266400	139266600	B	B	U	U
chr4	139295800	139296000	B	B	B	B
chr4	139453000	139453200	B	B	B	U
chr4	139617800	139618000	B	B	U	U
chr4	139768800	139769000	B	B	U	U
chr4	139769200	139769400	B	B	U	U
chr4	139841400	139841600	B	B	U	B
chr4	139841600	139841800	B	B	U	B
chr4	140012800	140013000	B	B	B	U
chr4	140050200	140050400	U	B	U	U
chr4	140052000	140052200	B	B	U	U
chr4	140151800	140152000	B	B	U	U
chr4	140610000	140610200	B	B	B	U
chr4	140851000	140851200	U	B	U	U
chr4	140851200	140851400	U	B	U	U
chr4	140861400	140861600	B	B	B	U
chr4	140884600	140884800	B	B	B	U
chr4	141133600	141133800	B	B	U	U
chr4	141158400	141158600	B	B	B	U
chr4	141221400	141221600	B	B	U	U
chr4	142353200	142353400	U	B	U	U
chr4	142847200	142847400	B	B	U	U
chr4	143085200	143085400	U	B	U	U
chr4	143254600	143254800	B	B	U	U
chr4	145061600	145061800	B	B	U	U
chr4	145097800	145098000	B	B	U	U
chr4	145180800	145181000	B	B	B	U
chr4	145892200	145892400	B	B	U	U
chr4	146243400	146243600	B	B	U	U
chr4	146342600	146342800	U	B	U	U
chr4	146916600	146916800	U	B	U	U
chr4	147407400	147407600	U	B	U	U
chr4	147866800	147867000	B	B	B	U
chr4	147867000	147867200	B	B	B	U
chr4	149897800	149898000	U	B	U	U
chr4	150217600	150217800	B	B	U	U
chr4	150298000	150298200	B	B	B	U
chr4	150960800	150961000	B	B	U	U
chr4	150961000	150961200	B	B	U	U
chr4	152045800	152046000	B	B	U	U
chr4	152369800	152370000	U	B	U	U
chr4	152385600	152385800	U	B	U	U
chr4	152667000	152667200	U	B	U	U
chr4	152706000	152706200	U	B	U	U
chr4	152935400	152935600	B	B	U	U
chr4	153083400	153083600	B	B	B	U
chr4	153127800	153128000	B	B	B	U
chr4	153207600	153207800	B	B	U	U
chr4	153318800	153319000	B	B	U	U
chr4	153433200	153433400	B	B	B	B
chr4	153466400	153466600	B	B	U	U
chr4	153542800	153543000	B	B	B	U
chr4	153543000	153543200	B	B	B	U
chr4	153574400	153574600	B	B	B	U
chr4	154071800	154072000	U	B	U	U
chr4	154329400	154329600	B	B	U	U
chr4	154416800	154417000	B	B	B	U
chr4	154506200	154506400	B	B	B	U
chr4	154622800	154623000	B	B	B	U
chr4	154982600	154982800	U	B	U	U
chr4	155442400	155442600	U	B	U	U
chr4	155787200	155787400	U	B	U	U
chr4	157218000	157218200	U	B	U	U
chr4	158253400	158253600	B	B	U	U
chr4	158255800	158256000	B	B	B	U
chr4	158260000	158260200	B	B	B	U
chr4	158723400	158723600	B	B	U	U
chr4	158730200	158730400	B	B	B	U
chr4	159016800	159017000	B	B	B	U
chr4	159024600	159024800	U	B	U	U
chr4	159102400	159102600	B	B	U	U
chr4	159444600	159444800	U	B	U	U
chr4	162169000	162169200	U	B	U	U
chr4	163544600	163544800	B	B	U	U
chr4	163679200	163679400	U	B	U	U
chr4	164732000	164732200	U	B	B	U
chr4	164748600	164748800	U	B	U	U
chr4	165061000	165061200	U	B	U	U
chr4	165327400	165327600	B	B	U	U
chr4	165464800	165465000	B	B	B	U
chr4	165537200	165537400	B	B	B	U
chr4	168077000	168077200	U	B	B	U
chr4	168585400	168585600	B	B	B	U
chr4	168923600	168923800	B	B	B	U
chr4	169006000	169006200	U	B	U	U
chr4	169068400	169068600	B	B	U	U
chr4	169486200	169486400	B	B	U	U
chr4	169902600	169902800	U	B	B	U
chr4	170090200	170090400	B	B	U	U
chr4	172667000	172667200	U	B	U	U
chr4	172830400	172830600	U	B	U	U
chr4	173014200	173014400	B	B	U	U
chr4	173014400	173014600	B	B	U	U
chr4	173171400	173171600	B	B	B	U
chr4	173174800	173175000	B	B	U	B
chr4	173258000	173258200	B	B	B	U
chr4	173281000	173281200	B	B	B	U
chr4	173537000	173537200	U	B	U	U
chr4	173591800	173592000	B	B	U	U
chr4	173990800	173991000	B	B	B	U
chr4	174222400	174222600	B	B	B	U
chr4	174365000	174365200	U	B	B	U
chr4	174764000	174764200	B	B	U	U
chr4	177250200	177250400	B	B	B	U
chr4	177339800	177340000	B	B	B	U
chr4	177555200	177555400	U	B	B	U
chr4	177579600	177579800	U	B	U	U
chr4	179867200	179867400	B	B	U	U
chr4	180666400	180666600	U	B	U	U
chr4	180828600	180828800	U	B	U	U
chr4	182478600	182478800	B	B	U	U
chr4	182643000	182643200	U	B	U	U
chr4	183142200	183142400	B	B	U	U
chr4	183398600	183398800	B	B	B	U
chr4	183659200	183659400	B	B	B	U
chr4	184097400	184097600	B	B	U	U
chr4	184143600	184143800	U	B	U	U
chr4	184264400	184264600	B	B	B	B
chr4	184745800	184746000	B	B	B	U
chr4	184756400	184756600	U	B	U	U
chr4	184756600	184756800	U	B	U	U
chr4	184766200	184766400	U	B	U	U
chr4	184907400	184907600	U	B	B	U
chr4	185318200	185318400	B	B	U	U
chr4	185593200	185593400	U	B	U	U
chr4	186068200	186068400	B	B	U	U
chr4	186137600	186137800	U	B	U	U
chr4	186169800	186170000	B	B	U	U
chr4	186191600	186191800	B	B	U	B
chr4	186297000	186297200	U	B	B	U
chr4	186587600	186587800	B	B	B	U
chr4	186725800	186726000	B	B	B	U
chr4	186946600	186946800	B	B	B	U
chr4	187993800	187994000	U	B	U	U
chr4	188458400	188458600	U	B	U	U
chr4	189096800	189097000	U	B	U	U
chr4	189202400	189202600	U	B	U	U
chr4	189793000	189793200	B	B	B	U
chr4	189803000	189803200	U	B	U	U
chr4	189912200	189912400	U	B	U	U
chr4	21800	22000	U	U	U	U
chr4	24400	24600	U	U	U	U
chr4	26400	26600	U	U	U	U
chr4	27800	28000	U	U	U	U
chr4	28200	28400	U	U	U	U
chr4	29400	29600	B	U	U	U
chr4	43400	43600	U	U	U	U
chr4	47800	48000	B	U	U	U
chr4	49600	49800	U	U	U	U
chr4	49800	50000	U	U	U	U
chr4	57800	58000	U	U	U	U
chr4	59200	59400	B	U	U	U
chr4	59400	59600	U	U	U	U
chr4	60400	60600	U	U	U	U
chr4	71400	71600	U	U	U	U
chr4	71600	71800	U	U	U	U
chr4	72200	72400	U	U	U	U
chr4	72400	72600	U	U	U	U
chr4	81200	81400	U	U	U	U
chr4	85000	85200	U	U	U	U
chr4	89000	89200	U	U	U	U
chr4	91400	91600	U	U	U	U
chr4	103000	103200	U	U	U	U
chr4	103200	103400	U	U	U	U
chr4	103600	103800	U	U	U	U
chr4	105200	105400	U	U	U	U
chr4	105600	105800	U	U	U	U
chr4	107000	107200	U	U	U	U
chr4	107200	107400	U	U	U	U
chr4	111800	112000	U	U	U	U
chr4	117200	117400	U	U	U	U
chr4	124400	124600	B	U	U	U
chr4	125600	125800	B	U	U	U
chr4	129800	130000	U	U	U	U
chr4	161000	161200	U	U	U	U
chr4	164600	164800	U	U	U	U
chr4	179600	179800	U	U	U	U
chr4	200600	200800	U	U	U	U
chr4	201200	201400	U	U	U	U
chr4	201400	201600	U	U	U	U
chr4	201600	201800	U	U	U	U
chr4	204800	205000	U	U	U	U
chr4	209000	209200	U	U	U	U
chr4	209200	209400	U	U	U	U
chr4	212600	212800	B	U	U	U
chr4	216600	216800	U	U	U	U
chr4	256000	256200	U	U	U	U
chr4	256200	256400	U	U	U	U
chr4	257000	257200	U	U	U	U
chr4	257400	257600	U	U	U	U
chr4	262600	262800	U	U	U	U
chr4	263000	263200	U	U	U	U
chr4	265600	265800	U	U	U	U
chr4	269000	269200	U	U	U	U
chr4	273200	273400	U	U	U	U
chr4	294800	295000	U	U	U	U
chr4	295200	295400	U	U	U	U
chr4	298800	299000	U	U	U	U
chr4	305000	305200	U	U	U	U
chr4	317800	318000	U	U	U	U
chr4	336200	336400	U	U	U	U
chr4	337200	337400	U	U	U	U
chr4	337800	338000	U	U	U	U
chr4	343200	343400	U	U	U	U
chr4	345000	345200	U	U	U	U
chr4	360800	361000	U	U	U	U
chr4	375600	375800	U	U	U	U
chr4	375800	376000	U	U	U	U
chr4	376000	376200	U	U	U	U
chr4	380800	381000	U	U	U	U
chr4	387400	387600	U	U	U	U
chr4	390600	390800	U	U	U	U
chr4	390800	391000	U	U	U	U
chr4	391600	391800	U	U	U	U
chr4	393400	393600	U	U	U	U
chr4	394000	394200	U	U	U	U
chr4	415600	415800	U	U	U	U
chr4	416200	416400	U	U	U	U
chr4	418800	419000	U	U	U	U
chr4	427000	427200	U	U	U	U
chr4	427400	427600	U	U	U	U
chr4	427600	427800	U	U	U	U
chr4	444400	444600	U	U	U	U
chr4	445400	445600	U	U	U	U
chr4	466200	466400	U	U	U	U
chr4	474000	474200	B	U	U	U
chr4	499400	499600	B	U	U	U
chr4	505200	505400	U	U	U	U
chr4	506800	507000	U	U	U	U
chr4	515200	515400	U	U	U	U
chr4	516000	516200	U	U	U	U
chr4	521000	521200	U	U	U	U
chr4	522200	522400	U	U	U	U
chr4	522600	522800	U	U	U	U
chr4	522800	523000	U	U	U	U
chr4	524000	524200	U	U	U	U
chr4	530000	530200	U	U	U	U
chr4	530600	530800	U	U	U	U
chr4	533200	533400	B	U	U	U
chr4	537200	537400	U	U	U	U
chr4	537600	537800	U	U	U	U
chr4	538200	538400	U	U	U	U
chr4	539000	539200	U	U	U	U
chr4	555800	556000	U	U	U	U
chr4	556000	556200	U	U	U	U
chr4	569400	569600	U	U	U	U
chr4	570800	571000	U	U	U	U
chr4	572800	573000	U	U	U	U
chr4	574400	574600	U	U	U	U
chr4	577600	577800	U	U	U	U
chr4	578000	578200	U	U	U	U
chr4	579000	579200	U	U	U	U
chr4	579200	579400	U	U	U	U
chr4	587800	588000	B	U	U	U
chr4	588800	589000	B	U	U	U
chr4	602200	602400	B	U	U	U
chr4	612600	612800	U	U	U	U
chr4	620400	620600	U	U	U	U
chr4	622200	622400	U	U	U	U
chr4	623800	624000	U	U	U	U
chr4	625600	625800	U	U	U	U
chr4	626000	626200	U	U	U	U
chr4	626400	626600	U	U	U	U
chr4	628600	628800	U	U	U	U
chr4	629000	629200	U	U	U	U
chr4	629400	629600	U	U	U	U
chr4	630200	630400	U	U	U	U
chr4	630400	630600	U	U	U	U
chr4	632200	632400	U	U	U	U
chr4	633400	633600	U	U	U	U
chr4	636000	636200	U	U	U	U
chr4	641400	641600	U	U	U	U
chr4	648200	648400	U	U	U	U
chr4	648400	648600	B	U	U	U
chr4	650600	650800	U	U	U	U
chr4	653200	653400	U	U	U	U
chr4	653800	654000	U	U	U	U
chr4	654200	654400	U	U	U	U
chr4	656800	657000	U	U	U	U
chr4	658600	658800	U	U	U	U
chr4	658800	659000	U	U	U	U
chr4	660200	660400	U	U	U	U
chr4	665200	665400	B	U	U	U
chr4	665600	665800	B	U	U	U
chr4	665800	666000	B	U	U	U
chr4	666000	666200	B	U	U	U
chr4	666200	666400	B	U	U	U
chr4	667600	667800	U	U	U	U
chr4	671000	671200	U	U	U	U
chr4	672000	672200	U	U	U	U
chr4	674600	674800	B	U	U	U
chr4	675200	675400	B	U	U	U
chr4	676400	676600	U	U	U	U
chr4	678600	678800	U	U	U	U
chr4	680800	681000	B	U	U	U
chr4	681000	681200	B	U	U	U
chr4	681800	682000	B	U	U	U
chr4	683000	683200	U	U	U	U
chr4	686400	686600	U	U	U	U
chr4	686600	686800	U	U	U	U
chr4	690000	690200	U	U	U	U
chr4	693000	693200	U	U	U	U
chr4	698600	698800	U	U	U	U
chr4	704600	704800	U	U	U	U
chr4	708200	708400	U	U	U	U
chr4	708600	708800	U	U	U	U
chr4	708800	709000	U	U	U	U
chr4	709600	709800	U	U	U	U
chr4	710600	710800	U	U	U	U
chr4	711200	711400	U	U	U	U
chr4	718000	718200	U	U	U	U
chr4	718600	718800	U	U	U	U
chr4	719400	719600	U	U	U	U
chr4	724200	724400	U	U	U	U
chr4	725200	725400	U	U	U	U
chr4	729600	729800	U	U	U	U
chr4	730200	730400	U	U	U	U
chr4	730800	731000	U	U	U	U
chr4	734000	734200	U	U	U	U
chr4	735000	735200	U	U	U	U
chr4	737400	737600	U	U	U	U
chr4	737600	737800	U	U	U	U
chr4	740400	740600	U	U	U	U
chr4	742400	742600	B	U	U	U
chr4	743400	743600	U	U	U	U
chr4	752000	752200	U	U	U	U
chr4	754000	754200	U	U	U	U
chr4	754400	754600	U	U	U	U
chr4	760800	761000	U	U	U	U
chr4	764400	764600	U	U	U	U
chr4	764600	764800	U	U	U	U
chr4	765800	766000	U	U	U	U
chr4	766800	767000	U	U	U	U
chr4	769800	770000	U	U	U	U
chr4	771600	771800	U	U	U	U
chr4	776200	776400	U	U	U	U
chr4	780800	781000	U	U	U	U
chr4	781600	781800	B	U	B	U
chr4	783200	783400	U	U	U	U
chr4	784600	784800	U	U	U	U
chr4	785200	785400	U	U	U	U
chr4	792600	792800	B	U	U	U
chr4	793600	793800	U	U	U	U
chr4	793800	794000	U	U	U	U
chr4	795000	795200	U	U	U	U
chr4	795400	795600	U	U	U	U
chr4	805000	805200	U	U	U	U
chr4	809000	809200	U	U	U	U
chr4	813400	813600	U	U	U	U
chr4	818800	819000	U	U	U	U
chr4	822800	823000	U	U	U	U
chr4	823000	823200	U	U	U	U
chr4	823800	824000	U	U	U	U
chr4	824000	824200	U	U	U	U
chr4	824400	824600	U	U	U	U
chr4	824600	824800	U	U	U	U
chr4	827400	827600	U	U	U	U
chr4	827800	828000	U	U	U	U
